STNAME,CTYNAME,CS,TOT_POP,POP_DENSITY,BLACK_PCT,HISPANIC_PCT,OVER_70_PCT,HLTH_INS_PCT,MEAN_INCOME,MEDIAN_INCOME,PCT_POVERTY
New York,Wayne,WayneNew York,89918,148.91277346272958,3.1428634978536,4.693164883560577,13.13418892768967,95.0,55765,70895,11.3
New York,Westchester,WestchesterNew York,967506,2247.4006968641115,16.69271301676682,25.54712838990146,12.248399493129758,93.2,92758,148770,9.2
North Carolina,Avery,AveryNorth Carolina,17557,71.05508114452223,4.681893261946802,5.052115965142109,15.817053027282565,85.0,38134,54926,14.4
North Carolina,Beaufort,BeaufortNorth Carolina,46994,56.811615227456805,24.773375324509512,8.020172788015492,16.82342426692769,89.6,43688,61571,19.2
North Carolina,Buncombe,BuncombeNorth Carolina,261191,397.75077283871656,6.250215359641029,6.841736507000625,13.808285890402042,89.8,50668,71864,12.3
North Carolina,Caldwell,CaldwellNorth Carolina,82178,174.26469028988274,5.157098006765802,5.906690355082869,13.888145245686193,87.4,42072,55920,16.6
North Carolina,Carteret,CarteretNorth Carolina,69473,137.2306172839506,5.645358628531947,4.414664689879522,17.23259395736473,88.6,54428,72578,11.6
North Carolina,Caswell,CaswellNorth Carolina,22604,53.19589569801374,32.27304901787294,4.5788356043178196,14.957529640771543,91.0,43961,56304,19.6
North Carolina,Catawba,CatawbaNorth Carolina,159551,400.1580056179775,8.93068673966318,10.13782426935588,12.431761631077212,89.2,51157,67972,13.2
North Carolina,Cumberland,CumberlandNorth Carolina,335509,514.3319229825852,39.119367885809325,12.0926711354986,8.152389354681992,89.8,45716,60149,18.2
North Carolina,Davidson,DavidsonNorth Carolina,167609,303.2659043207643,10.082990770185372,7.428002076260822,12.774970317823028,88.6,47271,62095,15.5
North Carolina,Durham,DurhamNorth Carolina,321488,1124.1625288481712,36.881314388095355,13.663962574030759,8.767978898123726,87.8,58190,82588,16.0
North Carolina,Edgecombe,EdgecombeNorth Carolina,51472,101.85617603989394,57.80035747590924,4.959978240596829,13.527743239042586,88.8,35516,49240,23.6
North Carolina,Forsyth,ForsythNorth Carolina,382295,936.653191228715,27.47851789848154,13.295491701434756,11.051674753789612,89.0,50128,73787,17.6
North Carolina,Graham,GrahamNorth Carolina,8441,28.899616543412765,0.521265252932117,3.743632271057932,17.628243099158865,82.9,36525,45558,18.1
North Carolina,Granville,GranvilleNorth Carolina,60443,113.70656733826212,31.949109077974292,8.515460847409956,11.769766556921397,90.9,55628,69571,13.9
North Carolina,Guilford,GuilfordNorth Carolina,537174,831.9250425894378,35.3959797011769,8.412730325741752,10.488594012368432,89.9,51072,73833,15.9
North Carolina,Haywood,HaywoodNorth Carolina,62317,112.54853799057233,1.3832501564581094,4.287754545308664,17.520098849431136,89.2,49800,66018,13.9
North Carolina,Johnston,JohnstonNorth Carolina,209339,264.55073928977635,17.033137637993875,14.08003286535237,8.810111828182995,87.8,56842,70875,13.3
North Carolina,Lenoir,LenoirNorth Carolina,55949,139.6664919244115,41.4466746501278,7.903626517006559,13.964503387013172,86.7,38387,53773,23.0
North Carolina,Lincoln,LincolnNorth Carolina,86111,289.02127945223873,5.7646525995517415,7.525171000220646,12.00427355390136,90.2,53318,73030,14.4
North Carolina,Macon,MaconNorth Carolina,35858,69.55155559003802,1.7067321099894026,7.3651625857549226,20.39991075910536,85.8,43597,62962,16.6
North Carolina,Martin,MartinNorth Carolina,22440,48.65357096396513,42.12566844919786,4.081996434937611,16.301247771836007,89.6,39205,55387,18.2
North Carolina,Mecklenburg,MecklenburgNorth Carolina,1110356,2119.6472205253513,32.975550183904986,13.772609865664705,7.492641999502863,88.1,64312,93951,12.7
North Carolina,Montgomery,MontgomeryNorth Carolina,27173,55.256629250040675,19.022559157987708,15.570603172266589,14.116954329665477,86.5,42346,58723,19.7
North Carolina,New Hanover,New HanoverNorth Carolina,234473,1224.2103064794028,13.432250195118414,5.804506275775889,12.352381724121754,89.8,52716,75539,17.3
North Carolina,Person,PersonNorth Carolina,39490,100.6576264274062,26.786528234996204,4.520131678906052,13.519878450240567,90.8,48811,62283,17.7
North Carolina,Pitt,PittNorth Carolina,180742,277.2201601276113,35.882086067433136,6.489913799780902,9.085879319693264,89.1,44315,63834,23.9
North Carolina,Rockingham,RockinghamNorth Carolina,91010,160.92299531429583,19.00780134051203,6.328974837929898,14.158883639160532,89.8,42490,56237,18.0
North Carolina,Rowan,RowanNorth Carolina,142088,277.85751999530675,16.872642306176456,9.430775294183887,12.162884972692979,87.8,48667,64271,16.5
North Carolina,Swain,SwainNorth Carolina,14271,27.02840909090909,1.177212528904772,5.759932730712634,13.657066778782145,78.5,36773,52160,17.3
North Carolina,Union,UnionNorth Carolina,239859,379.81219913858627,12.52902747030547,11.471322735440404,8.66008780158343,90.6,75397,101809,8.9
North Carolina,Wake,WakeNorth Carolina,1111761,1331.0995905270468,21.034736782455944,10.391711887716875,7.872105605431383,91.1,76956,102190,9.8
North Carolina,Yancey,YanceyNorth Carolina,18069,57.80230326295585,1.134539819580497,5.5232719021528585,18.141568432121314,87.5,39888,53656,19.2
North Dakota,Billings,BillingsNorth Dakota,928,0.8077642860251557,0.43103448275862066,2.586206896551724,15.732758620689655,95.6,92604,112623,8.6
North Dakota,Burke,BurkeNorth Dakota,2115,1.9165073352845765,0.7565011820330969,2.9787234042553195,14.231678486997637,93.2,74931,89066,6.6
North Dakota,Burleigh,BurleighNorth Dakota,95626,58.571034820690286,2.3884717545437435,2.754480998891515,11.23230083868404,94.5,69719,88854,8.3
North Dakota,Cass,CassNorth Dakota,181923,103.07602524731719,6.3697278518933835,2.8226227579800245,8.169390346465264,93.9,62031,86006,10.7
North Dakota,Dunn,DunnNorth Dakota,4424,2.202682652380431,1.6500904159132006,5.628390596745027,10.420433996383363,80.3,70500,114391,8.9
North Dakota,McKenzie,McKenzieNorth Dakota,15024,5.442847206121029,2.1365814696485623,9.704472843450478,5.437965921192759,83.2,80732,109348,13.5
North Dakota,Mercer,MercerNorth Dakota,8187,7.849773720948071,0.6717967509466227,3.0169781360693784,13.741297178453646,86.0,79890,89005,7.1
North Dakota,Oliver,OliverNorth Dakota,1959,2.7113811573542237,0.40837161817253703,2.041858090862685,14.7524247064829,91.0,68333,82283,9.0
North Dakota,Williams,WilliamsNorth Dakota,37589,18.09425243092327,5.1105376572933565,9.00263374923515,5.921945249940142,88.3,86575,112047,6.9
Ohio,Adams,AdamsOhio,27698,47.438642163495295,0.4910101812405228,1.0397862661564012,12.40883818326233,91.3,36894,54039,22.6
Ohio,Allen,AllenOhio,102351,254.28819875776398,12.526501939404596,3.3414426825336343,12.230461842092408,93.3,50552,63678,14.8
Ohio,Ashtabula,AshtabulaOhio,97241,138.53375692732894,3.8204049732108882,4.4405137750537325,13.244413364732981,90.8,44823,56659,20.3
Ohio,Belmont,BelmontOhio,67006,125.92035780730272,4.242903620571292,1.1312419783302987,14.409157388890549,94.0,49361,64360,13.6
Ohio,Butler,ButlerOhio,383134,820.310024407999,9.210354601784232,4.988594068915836,10.065146919876597,94.2,63358,82165,13.0
Ohio,Clark,ClarkOhio,134083,337.3411829823634,8.965342362566469,3.6179083105240784,13.461810967833356,93.2,48502,62459,15.8
Ohio,Clermont,ClermontOhio,206428,456.598097765981,1.740074020966148,2.069971127947759,11.123975429689771,94.3,64822,84721,9.5
Ohio,Clinton,ClintonOhio,41968,102.69159244396593,2.2445672893633244,1.698913457872665,11.83997331300038,94.1,51354,67669,13.0
Ohio,Columbiana,ColumbianaOhio,101883,191.5490044934103,2.490111205991186,1.9012003965332782,14.2320112285661,92.8,46306,62650,14.6
Ohio,Cuyahoga,CuyahogaOhio,1235072,2701.4414138541965,30.523078816457666,6.262226007876463,12.689219737796664,94.0,48435,72314,18.1
Ohio,Delaware,DelawareOhio,209177,472.0762807492665,3.9057831405938512,2.8014552269130926,9.225201623505452,96.1,104322,132269,4.6
Ohio,Fayette,FayetteOhio,28525,70.1963775962201,2.3488168273444345,2.2787028921998247,12.333041191936896,92.6,46478,60637,17.0
Ohio,Franklin,FranklinOhio,1316756,2474.2216125819723,23.79385398661559,5.781101434130545,8.033682777978608,91.9,58762,79779,16.3
Ohio,Geauga,GeaugaOhio,93649,234.02888844462214,1.2418712426187144,1.6412348236500123,14.462514282053199,91.2,79956,112174,6.1
Ohio,Greene,GreeneOhio,168937,408.3266864863558,7.270757738091714,2.961459005428059,11.874248980389138,95.5,67109,86238,12.2
Ohio,Hamilton,HamiltonOhio,817473,2013.9267325269147,26.560754911783018,3.5565700640877433,10.43496237796233,93.8,54976,79912,16.2
Ohio,Jefferson,JeffersonOhio,65325,159.9808978032474,5.46651358591657,1.6425564485265978,14.862610026789131,94.1,44819,60973,18.1
Ohio,Knox,KnoxOhio,62322,118.59788007383585,1.0509932287153814,1.5692692789063254,12.554154231250603,90.7,55131,65884,14.2
Ohio,Lake,LakeOhio,230149,1011.6884258648731,4.794719942298251,4.687398163798235,14.105644604147749,94.9,63475,79897,8.3
Ohio,Lawrence,LawrenceOhio,59463,131.15777400357325,2.134100196761011,0.9989405176328138,13.209895228965912,94.1,44372,57900,18.6
Ohio,Licking,LickingOhio,176862,259.1384615384615,4.1897072293652675,2.0773258246542503,11.358007938392644,93.6,62715,79189,11.4
Ohio,Lorain,LorainOhio,309833,630.8959478721238,8.971607285214938,10.387854102048523,12.686189011499744,94.9,56965,74676,13.7
Ohio,Lucas,LucasOhio,428348,1256.668426920143,20.342571927498202,7.378113122974778,11.088647548255157,93.8,46924,66796,19.1
Ohio,Madison,MadisonOhio,44731,96.01399502017686,6.4519013659430815,2.2534707473564195,10.78670273412175,93.1,65264,80542,10.2
Ohio,Mahoning,MahoningOhio,228683,555.5682425538117,16.065907828741096,6.459596909258668,14.596187735861433,94.6,44682,63081,17.6
Ohio,Medina,MedinaOhio,179746,426.5853426998291,1.497112592213457,2.3004684387969694,12.395268879418737,95.8,74243,91580,6.4
Ohio,Miami,MiamiOhio,106987,263.13886565989475,2.4404834232196437,1.870320693168329,13.054857132174938,94.6,57544,73024,9.4
Ohio,Montgomery,MontgomeryOhio,531687,1151.9597010074747,21.468834107284927,3.2590603117999875,12.641272026587073,93.0,49314,67202,17.4
Ohio,Morgan,MorganOhio,14508,34.83982517650449,3.1224152191894126,0.9994485800937415,14.957264957264957,91.5,41731,52884,19.1
Ohio,Noble,NobleOhio,14424,36.240295469963065,2.773155851358846,0.7002218524681086,20.077648363838048,93.0,47456,64047,15.4
Ohio,Portage,PortageOhio,162466,333.34564405597274,4.791156303472727,1.9610256915293045,11.287900237588172,94.2,56618,74270,13.1
Ohio,Preble,PrebleOhio,40882,96.39253041592002,0.7582799275964972,1.0028863558534318,13.31148182574238,93.8,55374,67935,11.6
Ohio,Scioto,SciotoOhio,75314,123.4230838563773,2.7152986164590915,1.3928353294208249,12.742650768781369,93.7,39731,57055,23.6
Ohio,Stark,StarkOhio,370606,644.2296660698455,7.985839408968015,2.2266234221788097,13.632536979973342,94.4,52190,68211,13.9
Ohio,Summit,SummitOhio,541013,1310.7522713506964,15.100006839022354,2.295878287582738,12.470680002144126,94.1,55448,75811,13.1
Ohio,Trumbull,TrumbullOhio,197974,320.1908458677018,8.612242011577278,1.9351025892288887,15.097942154020224,92.7,45975,60660,17.5
Ohio,Warren,WarrenOhio,234602,584.5904662231193,3.7173596133025297,2.913444898167961,10.04083511649517,95.8,83330,108426,4.6
Ohio,Washington,WashingtonOhio,59911,94.80038609427662,1.3069386256280149,1.1617232227804577,14.878736792909484,93.2,48572,65269,15.1
Ohio,Wood,WoodOhio,130817,211.94893148199154,2.831436281217273,5.711795867509575,10.378620515682213,95.6,59789,78832,13.3
Oklahoma,Adair,AdairOklahoma,22194,38.70056497175141,0.5857438947463278,7.087501126430566,10.732630440659637,73.3,32986,45683,29.3
Oklahoma,Canadian,CanadianOklahoma,148306,165.40378974604909,3.5757150755869618,9.784499615659515,8.769705878386578,89.9,71157,86373,8.4
Oklahoma,Cleveland,ClevelandOklahoma,284014,527.1525883029865,5.460646306168006,9.242150034857437,9.167857922496777,90.2,62863,78785,12.5
Oklahoma,Comanche,ComancheOklahoma,120749,112.9244638966043,17.251488625164598,13.51398355265882,8.647690664104879,86.9,52227,68578,15.4
Oklahoma,Creek,CreekOklahoma,71522,75.27522259877492,2.26783367355499,4.602779564329857,12.436732753558346,87.4,49578,64635,15.5
Oklahoma,Dewey,DeweyOklahoma,4891,4.893544643214471,0.8178286648947045,7.585360866898385,13.514618687384994,81.6,50037,73629,17.1
Oklahoma,Kay,KayOklahoma,43538,47.33780566035684,2.2945472920207632,8.282419954981854,13.921172309247096,86.3,45426,60837,17.5
Oklahoma,Mayes,MayesOklahoma,41100,62.710752376447616,0.732360097323601,3.7883211678832116,12.817518248175183,84.5,48853,60681,17.4
Oklahoma,Muskogee,MuskogeeOklahoma,67997,83.90030230119069,10.8504786975896,6.578231392561437,11.532861743900465,82.3,42689,58281,21.1
Oklahoma,Oklahoma,OklahomaOklahoma,797434,1125.0162241471742,15.838050547129919,17.92135775499916,9.280642661336236,85.6,52855,76925,16.7
Oklahoma,Ottawa,OttawaOklahoma,31127,66.11231468501764,1.182253349182382,5.8791402962058665,12.869855752240818,83.3,39070,51619,21.4
Oklahoma,Pittsburg,PittsburgOklahoma,43654,33.43955387373033,3.2207816007696892,5.314518715352545,14.236954230998306,82.8,45346,61038,17.4
Oklahoma,Sequoyah,SequoyahOklahoma,41569,61.74194602462608,1.8475306117539514,4.2676032620462365,12.985638336260195,81.0,38328,51075,23.1
Oklahoma,Tulsa,TulsaOklahoma,651552,1142.5725558965366,10.758465939786847,13.289192574038603,9.89406831688031,86.0,53902,77047,15.1
Oregon,Baker,BakerOregon,16124,5.25492445475759,0.6884147854130489,4.719672537831804,18.28330439096998,91.8,43921,58983,15.7
Oregon,Benton,BentonOregon,93053,137.66458561410775,1.2240336152515234,7.793408057773527,10.926031401459383,94.4,58655,80539,19.4
Oregon,Clackamas,ClackamasOregon,418187,223.59115017750975,1.1946808485199205,9.010084005480802,12.388716052866302,94.4,76597,101612,8.5
Oregon,Columbia,ColumbiaOregon,52354,79.64281367895826,0.7602093440806815,5.569774993314742,12.631317568858158,94.1,59714,74439,12.1
Oregon,Crook,CrookOregon,24404,8.191763256564924,0.45894115718734635,7.646287493853467,16.784133748565807,92.2,44524,59804,14.6
Oregon,Deschutes,DeschutesOregon,197692,65.50018388504368,0.5675495214778545,8.257289116403294,13.29138255468102,91.4,63680,83262,10.8
Oregon,Douglas,DouglasOregon,110980,22.03698114406443,0.5406379527842855,6.065957830239683,18.27987024689133,93.5,45812,60606,16.2
Oregon,Grant,GrantOregon,7199,1.5896955751743387,0.2778163633838033,3.9311015418808166,22.114182525350742,93.8,45357,56653,14.6
Oregon,Harney,HarneyOregon,7393,0.7295841281652237,1.041525767618017,5.126470986067902,16.569728121195727,93.2,41797,59842,16.6
Oregon,Jackson,JacksonOregon,220944,79.3748989599612,0.9767180824100224,13.454993120428707,15.322887247447317,92.2,50851,68838,16.3
Oregon,Josephine,JosephineOregon,87487,53.35646806979453,0.6126624527072594,7.681141198120864,18.27471510052922,91.9,43046,58808,18.6
Oregon,Klamath,KlamathOregon,68238,11.485848461130608,0.9305665464990182,13.76945396992878,14.236935431870807,91.5,43522,57453,20.3
Oregon,Lake,LakeOregon,7869,0.966828767241104,0.7370695132799593,8.616088448341594,17.346549752192146,91.8,36627,50617,16.6
Oregon,Lane,LaneOregon,382067,83.91322873106793,1.2631292417298536,9.323757351459298,13.21522141404518,92.4,49958,67099,18.5
Oregon,Linn,LinnOregon,129749,56.65573570059341,0.8007768846002667,9.522231385212988,12.73073395556035,92.9,52097,66040,14.4
Oregon,Marion,MarionOregon,347818,294.18013583348136,1.5775491780183888,27.228608065137514,10.850214767493343,91.5,56097,72055,15.2
Oregon,Multnomah,MultnomahOregon,812855,1884.6626478089497,6.011281224818695,12.015304082523944,8.821622552607785,92.9,64337,88399,15.1
Oregon,Umatilla,UmatillaOregon,77950,24.241877649268698,1.2289929441949967,27.59717767799872,10.774855676715843,92.3,51887,65208,18.1
Oregon,Union,UnionOregon,26835,13.176307687775275,0.8272778088317495,5.1723495435066145,15.017700763927708,92.1,48617,67363,15.9
Oregon,Wallowa,WallowaOregon,7208,2.291025017560923,0.45782463928967815,3.565482796892342,19.97780244173141,93.8,44953,62804,14.8
Oregon,Wasco,WascoOregon,26682,11.203769021465282,0.8057866726632187,19.211453414286787,14.031931639307398,91.7,50973,64819,13.4
Oregon,Washington,WashingtonOregon,601592,830.6642917305276,2.5256319897870982,17.09297995983989,9.145400869692416,93.2,78010,98976,9.6
Pennsylvania,Adams,AdamsPennsylvania,103009,198.60219407330288,2.024094981991865,7.291595879971653,14.370588977662146,94.2,64507,77987,8.8
Pennsylvania,Allegheny,AlleghenyPennsylvania,1216045,1665.6325334209948,13.436509339703711,2.2657056276700285,13.124843241820821,95.7,58383,82749,12.1
Pennsylvania,Armstrong,ArmstrongPennsylvania,64735,99.10440906307409,0.9098632887927706,0.809453927550784,15.526376766818567,95.0,49032,62066,11.7
Pennsylvania,Beaver,BeaverPennsylvania,163929,377.09967564583286,6.452793587467745,1.7843090606299068,15.160831823533357,95.6,55828,69994,10.9
Pennsylvania,Berks,BerksPennsylvania,421164,491.72105404490316,7.36126544528972,22.451111680960388,12.161533274448908,93.3,61522,79191,12.8
Pennsylvania,Blair,BlairPennsylvania,121829,231.7021681247623,2.0208653112148993,1.338761706982738,14.674666951218512,94.7,47969,62590,14.6
Pennsylvania,Bradford,BradfordPennsylvania,60323,52.573644762070764,0.8089783333057043,1.584801816885765,15.307594118329659,93.2,51457,66337,12.0
Pennsylvania,Bucks,BucksPennsylvania,628270,1039.6485247637802,4.485491906345998,5.6759036719881575,13.069540165852262,95.7,86055,114112,6.1
Pennsylvania,Cambria,CambriaPennsylvania,130192,189.1363405244425,3.7198906230797593,1.7635492196141085,15.810495268526484,95.4,45901,60373,15.4
Pennsylvania,Centre,CentrePennsylvania,162385,146.3033371774542,3.7989962127043753,3.024294115835822,10.06558487545032,94.5,58055,77412,18.4
Pennsylvania,Chester,ChesterPennsylvania,524989,699.5096667599366,6.234416340151889,7.628159828110684,11.322332467918375,94.1,96726,129019,6.8
Pennsylvania,Clearfield,ClearfieldPennsylvania,79255,69.23527150744286,3.0408176140306606,3.103905116396442,14.529051794839443,94.3,47270,59011,14.9
Pennsylvania,Cumberland,CumberlandPennsylvania,253370,464.50702159645067,4.687611003670521,4.339898172632909,13.081264553814579,94.2,68895,87449,7.4
Pennsylvania,Dauphin,DauphinPennsylvania,278299,530.0428530616132,19.210633167923707,9.901580674023263,11.646466570127814,94.1,58916,77993,12.7
Pennsylvania,Delaware,DelawarePennsylvania,566747,3082.827458659704,22.734835826215225,4.109417429646738,11.327276544913339,94.6,71539,101223,10.0
Pennsylvania,Elk,ElkPennsylvania,29910,36.15113130922452,0.5081912403878301,0.8525576730190572,15.63691073219659,96.9,51112,64048,9.8
Pennsylvania,Erie,EriePennsylvania,269728,337.5186135268723,7.820100249139875,4.413334915173805,12.41361668050777,94.5,49716,67152,16.3
Pennsylvania,Franklin,FranklinPennsylvania,155027,200.75496620134157,4.161855676753082,6.097647506563373,14.167854631773821,90.2,59713,74741,10.3
Pennsylvania,Greene,GreenePennsylvania,36233,62.90997482420349,3.706565837772197,1.5924709518946816,12.690089145254326,94.8,54121,69275,14.2
Pennsylvania,Indiana,IndianaPennsylvania,84073,101.65652999286604,2.8118420896125986,1.3631011145076304,13.601275082368893,91.3,46877,62901,16.8
Pennsylvania,Lackawanna,LackawannaPennsylvania,209674,456.7264964712033,4.162175567786183,8.39493690204794,14.142907561261769,95.0,50875,67978,15.1
Pennsylvania,Lancaster,LancasterPennsylvania,545724,578.2138354117884,5.192551546202843,10.963600647946581,12.916785774494066,88.0,63823,81397,10.0
Pennsylvania,Lawrence,LawrencePennsylvania,85512,238.7402981741024,4.356113761811208,1.6091308822153614,15.538170081392085,94.9,48860,65368,14.1
Pennsylvania,Lebanon,LebanonPennsylvania,141793,391.8774009894149,3.7371379405189256,14.145973355525307,13.892082119709718,90.6,59114,72769,10.4
Pennsylvania,Lehigh,LehighPennsylvania,369318,1069.9597299881218,9.919906422107777,26.242966765768255,11.880818156710477,93.0,62178,82847,12.5
Pennsylvania,Luzerne,LuzernePennsylvania,317417,356.51612323520493,6.6168478688917105,13.779980278308976,14.084626847333318,94.5,51646,67158,14.9
Pennsylvania,Lycoming,LycomingPennsylvania,113299,92.2187222751284,4.812928622494462,2.1500631073531102,13.535865276833864,94.1,52407,65489,14.2
Pennsylvania,Mercer,MercerPennsylvania,109424,162.692913854114,5.856119315689428,1.6075084076619388,15.402471121508993,93.6,48768,64243,14.2
Pennsylvania,Monroe,MonroePennsylvania,170271,279.91747357346003,16.391517052228508,16.952974963440635,11.68137850837782,92.9,63931,78231,11.5
Pennsylvania,Montgomery,MontgomeryPennsylvania,830915,1720.1784531301755,9.989469440315796,5.4352129880914415,12.577700486812732,96.2,88166,120859,6.2
Pennsylvania,Northampton,NorthamptonPennsylvania,305285,825.8311466984067,7.19065790982197,14.150711630116122,13.646264965524018,94.5,67565,87768,9.1
Pennsylvania,Philadelphia,PhiladelphiaPennsylvania,1584064,11812.557792692021,43.552533230980565,15.240861480344229,9.385037473233403,90.9,43744,65090,24.9
Pennsylvania,Somerset,SomersetPennsylvania,73447,68.36285451008499,3.101556224216101,1.5630318460931012,15.834547360681853,92.6,48224,62032,12.4
Pennsylvania,Tioga,TiogaPennsylvania,40591,35.801162472768326,0.7612524943953093,1.2909265600748934,15.845877164888769,92.2,50667,63777,14.2
Pennsylvania,Warren,WarrenPennsylvania,39191,44.326690343158326,0.5639049781837667,1.1482228062565385,16.212906024342324,94.7,48409,63033,12.7
Pennsylvania,Washington,WashingtonPennsylvania,206865,241.3855470892309,3.330674594542334,1.8156768907258356,14.345104295071664,96.0,61567,82622,9.3
Pennsylvania,Westmoreland,WestmorelandPennsylvania,348899,339.5445477105737,2.5990329579620464,1.2851856841091547,16.06539428315931,96.2,58866,76500,10.0
Pennsylvania,York,YorkPennsylvania,449058,496.6466853945011,7.053877227440554,8.075794218118817,12.226260304904935,94.4,63902,79925,10.0
Rhode Island,Kent,KentRhode Island,164292,974.8531418738503,2.4687751077350084,5.658218294256567,13.09741192510895,96.3,70223,89498,8.0
Rhode Island,Providence,ProvidenceRhode Island,638931,1560.2710622710622,12.49868921683249,23.884582216233053,10.670166262084638,93.6,55233,76155,16.2
Rhode Island,Washington,WashingtonRhode Island,125577,381.41477341756774,1.4994784076701944,3.4090637616761033,14.411078461820237,96.8,81301,103489,9.4
South Carolina,Aiken,AikenSouth Carolina,170872,159.5398821695004,25.27798586076127,5.903249215787256,13.551079170373145,88.7,50036,66713,16.1
South Carolina,Anderson,AndersonSouth Carolina,202558,283.12762953748097,16.271882621273907,3.9889809338559816,12.597873201749623,89.4,47906,64057,15.2
South Carolina,Berkeley,BerkeleySouth Carolina,227907,207.4031268769452,24.655670953502966,6.977846226750385,9.263427626180855,88.9,59995,75504,12.2
South Carolina,Charleston,CharlestonSouth Carolina,411406,449.08906330164064,26.2985955479502,5.291852816925373,11.151514562257235,89.2,61028,90593,14.7
South Carolina,Chesterfield,ChesterfieldSouth Carolina,45650,57.128197427041094,32.75794085432639,4.595837897042716,12.593647316538883,87.6,40033,51767,22.5
South Carolina,Darlington,DarlingtonSouth Carolina,66618,118.71692060946272,41.71845447176439,2.1690834309045606,13.05953345942538,88.7,36254,52907,22.3
South Carolina,Edgefield,EdgefieldSouth Carolina,27260,54.47533022921204,35.08804108584006,6.1995597945708,13.044754218635363,90.9,49200,69741,15.5
South Carolina,Greenville,GreenvilleSouth Carolina,523542,666.8305481964541,18.447994621252928,9.510602778764646,10.898648054979352,88.6,56789,78229,12.4
South Carolina,Lexington,LexingtonSouth Carolina,298750,427.45131705083634,15.70276150627615,6.290878661087866,10.759832635983264,89.9,59593,76343,12.7
South Carolina,Oconee,OconeeSouth Carolina,79546,127.00333689907875,7.569205239735499,5.820531516355317,16.190631835667414,87.8,46056,66461,18.3
South Carolina,Pickens,PickensSouth Carolina,126884,255.6032312000161,7.198701175877178,3.9406071687525612,11.534157182938747,90.0,47024,62857,17.5
South Carolina,Richland,RichlandSouth Carolina,415759,549.1685048938671,48.71307656599135,5.346847572752484,8.613884485964224,90.8,53922,73371,16.3
South Carolina,Spartanburg,SpartanburgSouth Carolina,319785,395.80780513163273,20.911549947621058,7.287396219334866,11.04992416780024,89.1,50179,66705,14.8
South Carolina,York,YorkSouth Carolina,280979,412.84014105201294,19.328134842817434,5.92286256268262,9.675812071364764,91.3,62431,83339,11.5
South Dakota,Brookings,BrookingsSouth Dakota,35077,44.27740119412782,1.4168828577130315,3.4951677737548823,8.270376600051316,94.0,56370,71335,15.4
South Dakota,Codington,CodingtonSouth Dakota,28009,40.681190994916484,0.7926023778071334,2.434931629119212,12.58881073940519,94.5,54774,69473,12.4
South Dakota,Custer,CusterSouth Dakota,8972,5.762363519588953,0.5907267053053946,4.380294248773964,19.683459652251447,89.5,55472,66094,13.1
South Dakota,Jackson,JacksonSouth Dakota,3344,1.7940780402487244,1.0167464114832536,3.977272727272727,8.971291866028707,73.6,33438,42921,47.7
South Dakota,Meade,MeadeSouth Dakota,28332,8.162536228961272,1.9800931808555695,4.351969504447268,10.327544825638855,89.8,59218,70606,7.4
South Dakota,Minnehaha,MinnehahaSouth Dakota,193134,239.27894443412006,6.135636397527105,5.144614619901208,8.441289467416405,92.6,60028,74453,10.8
South Dakota,Pennington,PenningtonSouth Dakota,113775,40.97711188345248,1.4238628872775214,5.383432212700505,11.704680290046143,88.8,55024,73759,13.4
South Dakota,Union,UnionSouth Dakota,15932,34.594172058887395,1.5189555611348229,3.709515440622646,11.938237509415014,94.1,69563,94387,7.1
Tennessee,Anderson,AndersonTennessee,76978,228.3129671372642,4.097274545974174,3.163241445607836,13.846813375250072,90.8,49376,67624,16.2
Tennessee,Blount,BlountTennessee,133088,238.2058670866818,3.020557826400577,3.617906948785766,14.109461408992546,91.2,54140,73646,11.7
Tennessee,Claiborne,ClaiborneTennessee,31959,73.53996962584564,1.101411183078319,1.4362151506617853,13.720704652836446,92.2,36077,48836,23.6
Tennessee,Davidson,DavidsonTennessee,694144,1377.187865801639,27.414916789599854,10.40389314032823,8.101633090540291,87.4,56507,81577,16.4
Tennessee,Hamilton,HamiltonTennessee,367804,678.0672160463101,19.346173505453994,6.033648356189709,12.193722743635197,91.0,53035,75518,13.7
Tennessee,Jefferson,JeffersonTennessee,54495,198.82880910683014,2.0956051013854484,3.7985136251032205,13.970088998990732,90.0,47264,64654,14.0
Tennessee,Knox,KnoxTennessee,470313,925.4122230530085,8.932987180877415,4.563769234531046,10.880838930669576,91.6,54437,76945,15.2
Tennessee,Loudon,LoudonTennessee,54068,235.87819561992845,1.579492490937338,9.223570318857735,18.848487090330696,89.7,56078,74705,11.9
Tennessee,Montgomery,MontgomeryTennessee,208993,387.6126710931415,21.33181494117028,10.245319221217935,6.127956438732398,91.6,55972,69362,13.5
Tennessee,Sevier,SevierTennessee,98250,165.8227848101266,1.4005089058524174,6.447837150127227,13.557251908396948,83.7,45943,60087,15.0
Tennessee,Shelby,ShelbyTennessee,937166,1227.9911422094685,54.27138841998109,6.629135073188741,9.048236918539512,87.9,49782,73887,20.6
Tennessee,Sullivan,SullivanTennessee,158348,383.0752854654538,2.336625659938869,2.0334958445954476,15.683178821330234,91.2,43442,62795,16.6
Tennessee,Sumner,SumnerTennessee,191283,361.28624043819053,8.258967080190086,5.30470559328325,10.883350846651297,91.3,64631,85007,9.5
