March 2020 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
KY-233,"Webster County",52.2,113,5.8,46.4
KY-235,"Whitley County",52.1,113,5.9,46.2
KY-237,"Wolfe County",51.4,115,6.4,45
KY-239,"Woodford County",50.2,116,6.5,43.7
LA-001,"Acadia Parish",69.0,124,8.0,61
LA-003,"Allen Parish",68.3,124,8.3,60
LA-005,"Ascension Parish",69.8,126,9.1,60.7
LA-007,"Assumption Parish",70.4,126,9.2,61.2
LA-009,"Avoyelles Parish",67.5,123,8.0,59.5
LA-011,"Beauregard Parish",68.0,125,8.5,59.5
LA-013,"Bienville Parish",63.9,121,7.8,56.1
LA-015,"Bossier Parish",63.7,121,7.7,56
LA-017,"Caddo Parish",63.5,121,7.0,56.5
LA-019,"Calcasieu Parish",68.6,124,8.0,60.6
LA-021,"Caldwell Parish",64.9,123,7.8,57.1
LA-023,"Cameron Parish",69.0,123,7.8,61.2
LA-025,"Catahoula Parish",66.5,123,8.2,58.3
LA-027,"Claiborne Parish",62.3,121,7.0,55.3
LA-029,"Concordia Parish",67.0,123,8.3,58.7
LA-031,"De Soto Parish",64.2,121,7.2,57
LA-033,"East Baton Rouge Parish",69.3,125,9.2,60.1
LA-035,"East Carroll Parish",63.1,121,7.1,56
LA-037,"East Feliciana Parish",68.2,125,9.0,59.2
LA-039,"Evangeline Parish",68.2,124,8.2,60
LA-041,"Franklin Parish",65.1,122,7.7,57.4
LA-043,"Grant Parish",66.0,122,7.8,58.2
LA-045,"Iberia Parish",69.8,125,8.7,61.1
LA-047,"Iberville Parish",69.6,125,8.9,60.7
LA-049,"Jackson Parish",63.7,122,7.6,56.1
LA-051,"Jefferson Parish",70.7,126,8.9,61.8
LA-053,"Jefferson Davis Parish",69.0,124,7.9,61.1
LA-055,"Lafayette Parish",69.2,124,8.2,61
LA-057,"Lafourche Parish",70.9,126,9.0,61.9
LA-059,"La Salle Parish",66.2,123,8.1,58.1
LA-061,"Lincoln Parish",62.9,122,7.4,55.5
LA-063,"Livingston Parish",69.3,126,9.2,60.1
LA-065,"Madison Parish",65.4,123,8.5,56.9
LA-067,"Morehouse Parish",63.3,123,7.6,55.7
LA-069,"Natchitoches Parish",65.5,122,7.7,57.8
LA-071,"Orleans Parish",70.2,126,9.2,61
LA-073,"Ouachita Parish",63.6,122,7.3,56.3
LA-075,"Plaquemines Parish",70.5,126,9.0,61.5
LA-077,"Pointe Coupee Parish",68.4,124,8.2,60.2
LA-079,"Rapides Parish",67.0,122,8.0,59
LA-081,"Red River Parish",64.6,121,7.8,56.8
LA-083,"Richland Parish",64.0,121,7.3,56.7
LA-085,"Sabine Parish",65.6,123,8.0,57.6
LA-087,"St. Bernard Parish",70.0,126,9.1,60.9
LA-089,"St. Charles Parish",70.6,126,8.9,61.7
LA-091,"St. Helena Parish",68.2,125,9.4,58.8
LA-093,"St. James Parish",70.2,126,9.1,61.1
LA-095,"St. John the Baptist Parish",70.1,126,9.1,61
LA-097,"St. Landry Parish",68.4,124,8.0,60.4
LA-099,"St. Martin Parish",69.7,125,8.7,61
LA-101,"St. Mary Parish",70.6,126,9.3,61.3
LA-103,"St. Tammany Parish",69.5,126,9.6,59.9
LA-105,"Tangipahoa Parish",68.8,125,9.4,59.4
LA-107,"Tensas Parish",66.2,123,8.5,57.7
LA-109,"Terrebonne Parish",71.3,126,9.3,62
LA-111,"Union Parish",62.9,122,7.4,55.5
LA-113,"Vermilion Parish",69.5,124,8.1,61.4
LA-115,"Vernon Parish",66.9,125,8.5,58.4
LA-117,"Washington Parish",68.4,126,9.6,58.8
LA-119,"Webster Parish",63.5,121,7.7,55.8
LA-121,"West Baton Rouge Parish",69.4,125,9.0,60.4
LA-123,"West Carroll Parish",62.8,120,6.9,55.9
LA-125,"West Feliciana Parish",68.0,124,8.4,59.6
LA-127,"Winn Parish",65.0,123,7.8,57.2
ME-001,"Androscoggin County",34.6,115,5.0,29.6
ME-003,"Aroostook County",24.8,88,2.1,22.7
ME-005,"Cumberland County",35.9,116,5.2,30.7
ME-007,"Franklin County",28.4,110,4.7,23.7
ME-009,"Hancock County",34.0,111,4.2,29.8
ME-011,"Kennebec County",34.5,114,5.1,29.4
ME-013,"Knox County",34.9,113,4.4,30.5
ME-015,"Lincoln County",35.5,114,4.8,30.7
ME-017,"Oxford County",31.4,113,5.1,26.3
ME-019,"Penobscot County",30.7,105,3.5,27.2
ME-021,"Piscataquis County",27.2,105,3.4,23.8
ME-023,"Sagadahoc County",35.8,115,4.9,30.9
ME-025,"Somerset County",28.0,108,4.2,23.8
ME-027,"Waldo County",33.9,112,4.5,29.4
ME-029,"Washington County",33.2,110,4.5,28.7
ME-031,"York County",36.8,114,5.0,31.8
MD-001,"Allegany County",46.6,120,6.6,40
MD-003,"Anne Arundel County",51.1,123,7.1,44
MD-005,"Baltimore County",48.6,122,7.2,41.4
MD-009,"Calvert County",51.4,123,7.0,44.4
MD-011,"Caroline County",50.2,123,6.8,43.4
MD-013,"Carroll County",47.5,121,7.0,40.5
MD-015,"Cecil County",47.7,119,6.1,41.6
MD-017,"Charles County",52.1,122,7.2,44.9
MD-019,"Dorchester County",51.5,123,7.3,44.2
MD-021,"Frederick County",47.9,121,6.7,41.2
MD-023,"Garrett County",43.7,121,7.6,36.1
MD-025,"Harford County",47.6,119,6.1,41.5
MD-027,"Howard County",49.2,123,7.4,41.8
MD-029,"Kent County",48.9,120,5.8,43.1
MD-031,"Montgomery County",49.6,121,7.2,42.4
MD-033,"Prince George's County",50.8,121,6.8,44
MD-035,"Queen Anne's County",49.6,121,6.3,43.3
MD-037,"St. Mary's County",51.9,123,7.1,44.8
MD-039,"Somerset County",51.4,122,6.9,44.5
MD-041,"Talbot County",51.2,123,7.1,44.1
MD-043,"Washington County",47.4,119,6.6,40.8
MD-045,"Wicomico County",50.9,122,6.9,44
MD-047,"Worcester County",50.7,123,6.7,44
MD-510,"Baltimore City",50.6,123,7.6,43
MD-511,"Washington, D.C.",50.8,121,6.6,44.2
MA-001,"Barnstable County",41.5,117,5.1,36.4
MA-003,"Berkshire County",36.6,115,5.7,30.9
MA-005,"Bristol County",42.3,118,5.6,36.7
MA-007,"Dukes County",41.9,117,5.0,36.9
MA-009,"Essex County",41.2,119,6.3,34.9
MA-011,"Franklin County",38.7,118,6.5,32.2
MA-013,"Hampden County",40.0,117,5.9,34.1
MA-015,"Hampshire County",39.3,117,5.9,33.4
MA-017,"Middlesex County",41.3,119,6.3,35
MA-019,"Nantucket County",41.8,120,5.4,36.4
MA-021,"Norfolk County",42.2,118,6.3,35.9
MA-023,"Plymouth County",42.0,117,5.5,36.5
MA-025,"Suffolk County",42.5,120,6.5,36
MA-027,"Worcester County",40.0,118,6.5,33.5
MI-001,"Alcona County",33.2,114,5.7,27.5
MI-003,"Alger County",29.4,111,4.8,24.6
MI-005,"Allegan County",39.2,111,5.0,34.2
MI-007,"Alpena County",33.2,116,6.1,27.1
MI-009,"Antrim County",33.9,116,6.6,27.3
MI-011,"Arenac County",36.6,118,6.7,29.9
MI-013,"Baraga County",28.5,113,5.7,22.8
MI-015,"Barry County",38.8,111,5.5,33.3
MI-017,"Bay County",38.1,117,6.8,31.3
MI-019,"Benzie County",35.1,118,7.0,28.1
MI-021,"Berrien County",39.7,103,4.2,35.5
MI-023,"Branch County",40.1,112,5.7,34.4
MI-025,"Calhoun County",39.5,112,5.9,33.6
MI-027,"Cass County",39.3,106,4.4,34.9
MI-029,"Charlevoix County",33.7,116,6.4,27.3
MI-031,"Cheboygan County",32.9,118,6.7,26.2
MI-033,"Chippewa County",29.2,115,5.6,23.6
MI-035,"Clare County",35.5,116,6.7,28.8
MI-037,"Clinton County",38.7,112,5.9,32.8
MI-039,"Crawford County",33.4,115,6.7,26.7
MI-041,"Delta County",30.9,112,4.9,26
MI-043,"Dickinson County",30.4,114,6.0,24.4
MI-045,"Eaton County",38.8,111,5.7,33.1
MI-047,"Emmet County",32.8,118,6.8,26
MI-049,"Genesee County",39.8,118,7.4,32.4
MI-051,"Gladwin County",36.7,117,6.9,29.8
MI-053,"Gogebic County",28.2,108,4.9,23.3
MI-055,"Grand Traverse County",35.1,118,7.5,27.6
MI-057,"Gratiot County",38.6,116,6.7,31.9
MI-059,"Hillsdale County",39.5,113,5.6,33.9
MI-061,"Houghton County",29.6,111,5.8,23.8
MI-063,"Huron County",37.0,118,6.8,30.2
MI-065,"Ingham County",38.8,111,6.0,32.8
MI-067,"Ionia County",38.3,111,5.7,32.6
MI-069,"Iosco County",35.0,117,6.3,28.7
MI-071,"Iron County",28.9,114,6.1,22.8
MI-073,"Isabella County",37.3,116,6.8,30.5
MI-075,"Jackson County",39.0,112,5.8,33.2
MI-077,"Kalamazoo County",39.6,111,5.4,34.2
MI-079,"Kalkaska County",33.8,116,6.8,27
MI-081,"Kent County",37.9,111,5.4,32.5
MI-083,"Keweenaw County",29.1,114,5.8,23.3
MI-085,"Lake County",35.5,112,5.9,29.6
MI-087,"Lapeer County",39.1,118,7.1,32
MI-089,"Leelanau County",35.1,118,7.5,27.6
MI-091,"Lenawee County",40.0,113,5.4,34.6
MI-093,"Livingston County",39.1,116,6.7,32.4
MI-095,"Luce County",28.4,112,4.8,23.6
MI-097,"Mackinac County",30.2,117,5.8,24.4
MI-099,"Macomb County",40.2,117,6.6,33.6
MI-101,"Manistee County",35.2,113,6.0,29.2
MI-103,"Marquette County",28.6,112,5.2,23.4
MI-105,"Mason County",35.6,112,5.3,30.3
MI-107,"Mecosta County",36.2,115,6.3,29.9
MI-109,"Menominee County",32.2,113,5.5,26.7
MI-111,"Midland County",38.2,116,6.8,31.4
MI-113,"Missaukee County",34.1,116,6.8,27.3
MI-115,"Monroe County",41.3,114,5.9,35.4
MI-117,"Montcalm County",37.4,113,6.3,31.1
MI-119,"Montmorency County",33.0,115,6.3,26.7
MI-121,"Muskegon County",37.4,112,5.2,32.2
MI-123,"Newaygo County",36.5,112,5.8,30.7
MI-125,"Oakland County",39.6,118,6.9,32.7
MI-127,"Oceana County",36.2,111,5.4,30.8
MI-129,"Ogemaw County",34.8,117,6.7,28.1
MI-131,"Ontonagon County",29.2,107,5.3,23.9
MI-133,"Osceola County",34.8,115,6.4,28.4
MI-135,"Oscoda County",33.4,115,6.5,26.9
MI-137,"Otsego County",32.2,115,6.2,26
MI-139,"Ottawa County",38.4,112,5.0,33.4
MI-141,"Presque Isle County",33.0,117,6.5,26.5
MI-143,"Roscommon County",34.5,116,7.0,27.5
MI-145,"Saginaw County",39.1,117,6.9,32.2
MI-147,"St. Clair County",39.3,116,6.3,33
MI-149,"St. Joseph County",39.9,108,5.0,34.9
MI-151,"Sanilac County",37.9,116,6.6,31.3
MI-153,"Schoolcraft County",30.1,113,5.1,25
MI-155,"Shiawassee County",39.2,114,6.6,32.6
MI-157,"Tuscola County",38.5,117,6.8,31.7
MI-159,"Van Buren County",39.3,107,4.6,34.7
MI-161,"Washtenaw County",39.3,114,5.8,33.5
MI-163,"Wayne County",40.8,115,6.3,34.5
MI-165,"Wexford County",34.4,116,6.8,27.6
MN-001,"Aitkin County",29.5,105,5.3,24.2
MN-003,"Anoka County",35.5,111,6.8,28.7
MN-005,"Becker County",27.5,91,4.1,23.4
MN-007,"Beltrami County",27.2,100,5.7,21.5
MN-009,"Benton County",33.1,109,6.3,26.8
MN-011,"Big Stone County",33.4,105,5.6,27.8
MN-013,"Blue Earth County",35.8,105,5.1,30.7
MN-015,"Brown County",36.0,109,5.9,30.1
MN-017,"Carlton County",29.2,104,5.1,24.1
MN-019,"Carver County",36.2,112,6.9,29.3
MN-021,"Cass County",29.5,105,5.7,23.8
MN-023,"Chippewa County",34.6,111,6.2,28.4
MN-025,"Chisago County",34.5,111,6.4,28.1
MN-027,"Clay County",28.0,88,3.0,25
MN-029,"Clearwater County",26.8,93,4.7,22.1
MN-031,"Cook County",23.9,99,3.6,20.3
MN-033,"Cottonwood County",35.8,112,6.3,29.5
MN-035,"Crow Wing County",30.9,106,5.9,25
MN-037,"Dakota County",36.4,111,6.5,29.9
MN-039,"Dodge County",34.8,108,5.6,29.2
MN-041,"Douglas County",30.8,103,5.6,25.2
MN-043,"Faribault County",36.0,103,5.1,30.9
MN-045,"Fillmore County",35.6,109,5.6,30
MN-047,"Freeborn County",35.8,109,5.6,30.2
MN-049,"Goodhue County",36.0,111,6.4,29.6
MN-051,"Grant County",31.6,101,5.4,26.2
MN-053,"Hennepin County",36.1,112,7.0,29.1
MN-055,"Houston County",37.4,114,6.1,31.3
MN-057,"Hubbard County",28.4,102,5.2,23.2
MN-059,"Isanti County",34.4,112,6.6,27.8
MN-061,"Itasca County",27.6,100,5.1,22.5
MN-063,"Jackson County",35.8,108,5.9,29.9
MN-065,"Kanabec County",32.3,111,6.0,26.3
MN-067,"Kandiyohi County",34.2,113,6.8,27.4
MN-069,"Kittson County",23.7,85,3.1,20.6
MN-071,"Koochiching County",26.2,96,4.9,21.3
MN-073,"Lac qui Parle County",34.5,108,5.8,28.7
MN-075,"Lake County",25.6,102,4.3,21.3
MN-077,"Lake of the Woods County",25.9,98,5.6,20.3
MN-079,"Le Sueur County",35.9,109,5.6,30.3
MN-081,"Lincoln County",33.6,105,5.3,28.3
MN-083,"Lyon County",34.2,103,5.0,29.2
MN-085,"McLeod County",35.4,113,6.4,29
MN-087,"Mahnomen County",25.8,85,2.9,22.9
MN-089,"Marshall County",23.8,82,2.3,21.5
MN-091,"Martin County",36.0,110,5.6,30.4
MN-093,"Meeker County",34.2,113,6.4,27.8
MN-095,"Mille Lacs County",32.4,110,6.2,26.2
MN-097,"Morrison County",31.8,107,6.0,25.8
MN-099,"Mower County",35.2,108,5.7,29.5
MN-101,"Murray County",34.5,107,5.5,29
MN-103,"Nicollet County",35.9,107,5.6,30.3
MN-105,"Nobles County",35.2,104,5.1,30.1
MN-107,"Norman County",25.8,78,1.5,24.3
MN-109,"Olmsted County",35.6,111,6.1,29.5
MN-111,"Otter Tail County",29.8,98,5.1,24.7
MN-113,"Pennington County",23.6,79,1.5,22.1
MN-115,"Pine County",31.6,109,6.1,25.5
MN-117,"Pipestone County",34.9,109,5.9,29
MN-119,"Polk County",24.5,78,1.3,23.2
MN-121,"Pope County",32.5,110,6.3,26.2
MN-123,"Ramsey County",36.0,111,6.6,29.4
MN-125,"Red Lake County",23.8,78,1.1,22.7
MN-127,"Redwood County",35.2,106,5.5,29.7
MN-129,"Renville County",35.0,108,5.8,29.2
MN-131,"Rice County",35.4,107,5.6,29.8
MN-133,"Rock County",36.2,107,5.7,30.5
MN-135,"Roseau County",24.7,91,4.7,20
MN-137,"St. Louis County",26.8,101,4.9,21.9
MN-139,"Scott County",36.5,110,6.5,30
MN-141,"Sherburne County",34.2,111,6.5,27.7
MN-143,"Sibley County",35.9,109,6.1,29.8
MN-145,"Stearns County",33.1,112,6.6,26.5
MN-147,"Steele County",34.8,104,5.2,29.6
MN-149,"Stevens County",32.7,106,5.8,26.9
MN-151,"Swift County",34.1,113,6.5,27.6
MN-153,"Todd County",30.9,105,5.8,25.1
MN-155,"Traverse County",32.4,100,5.2,27.2
MN-157,"Wabasha County",36.6,114,6.5,30.1
MN-159,"Wadena County",29.5,99,5.2,24.3
MN-161,"Waseca County",35.3,103,5.1,30.2
MN-163,"Washington County",35.9,111,6.7,29.2
MN-165,"Watonwan County",36.4,112,6.1,30.3
MN-167,"Wilkin County",30.8,95,4.6,26.2
MN-169,"Winona County",36.9,114,6.5,30.4
MN-171,"Wright County",34.9,112,6.7,28.2
MN-173,"Yellow Medicine County",34.4,103,5.3,29.1
MS-001,"Adams County",66.9,123,8.6,58.3
MS-003,"Alcorn County",58.1,120,7.3,50.8
MS-005,"Amite County",67.5,125,9.4,58.1
MS-007,"Attala County",62.6,122,8.0,54.6
MS-009,"Benton County",58.0,117,6.8,51.2
MS-011,"Bolivar County",59.8,116,5.7,54.1
MS-013,"Calhoun County",60.9,119,7.2,53.7
MS-015,"Carroll County",62.8,123,8.4,54.4
MS-017,"Chickasaw County",61.3,121,7.6,53.7
MS-019,"Choctaw County",61.9,122,8.0,53.9
MS-021,"Claiborne County",66.8,126,9.3,57.5
MS-023,"Clarke County",66.7,126,10.1,56.6
MS-025,"Clay County",62.4,122,8.2,54.2
MS-027,"Coahoma County",59.1,116,5.8,53.3
MS-029,"Copiah County",66.8,125,9.5,57.3
MS-031,"Covington County",66.9,126,9.5,57.4
MS-033,"DeSoto County",58.3,117,6.2,52.1
MS-035,"Forrest County",67.8,126,9.5,58.3
MS-037,"Franklin County",66.8,124,9.0,57.8
MS-039,"George County",68.8,126,10.0,58.8
MS-041,"Greene County",68.0,126,9.7,58.3
MS-043,"Grenada County",61.7,120,7.6,54.1
MS-045,"Hancock County",69.1,126,9.6,59.5
MS-047,"Harrison County",69.1,126,9.7,59.4
MS-049,"Hinds County",66.8,126,10.0,56.8
MS-051,"Holmes County",64.0,123,8.6,55.4
MS-053,"Humphreys County",63.8,123,8.0,55.8
MS-055,"Issaquena County",63.9,123,7.8,56.1
MS-057,"Itawamba County",60.5,122,8.0,52.5
MS-059,"Jackson County",69.5,126,10.1,59.4
MS-061,"Jasper County",66.8,126,10.4,56.4
MS-063,"Jefferson County",66.5,124,8.8,57.7
MS-065,"Jefferson Davis County",66.8,126,9.3,57.5
MS-067,"Jones County",67.4,126,9.9,57.5
MS-069,"Kemper County",65.0,126,9.7,55.3
MS-071,"Lafayette County",59.5,117,6.6,52.9
MS-073,"Lamar County",67.5,126,9.3,58.2
MS-075,"Lauderdale County",66.4,126,10.6,55.8
MS-077,"Lawrence County",67.0,125,9.3,57.7
MS-079,"Leake County",63.9,124,8.8,55.1
MS-081,"Lee County",60.8,122,7.9,52.9
MS-083,"Leflore County",63.1,123,8.2,54.9
MS-085,"Lincoln County",66.7,125,9.2,57.5
MS-087,"Lowndes County",62.9,123,8.4,54.5
MS-089,"Madison County",65.1,123,8.8,56.3
MS-091,"Marion County",67.6,126,9.2,58.4
MS-093,"Marshall County",58.3,117,6.5,51.8
MS-095,"Monroe County",61.4,121,7.7,53.7
MS-097,"Montgomery County",61.4,120,7.4,54
MS-099,"Neshoba County",64.4,126,9.5,54.9
MS-101,"Newton County",66.0,126,10.5,55.5
MS-103,"Noxubee County",64.0,124,9.1,54.9
MS-105,"Oktibbeha County",63.1,123,8.7,54.4
MS-107,"Panola County",59.4,117,6.3,53.1
MS-109,"Pearl River County",68.5,126,9.8,58.7
MS-111,"Perry County",68.2,126,9.9,58.3
MS-113,"Pike County",67.6,126,9.6,58
MS-115,"Pontotoc County",60.4,120,7.5,52.9
MS-117,"Prentiss County",59.3,121,7.7,51.6
MS-119,"Quitman County",59.6,116,6.1,53.5
MS-121,"Rankin County",65.9,125,9.5,56.4
MS-123,"Scott County",65.1,126,9.5,55.6
MS-125,"Sharkey County",63.7,122,7.7,56
MS-127,"Simpson County",66.4,126,9.6,56.8
MS-129,"Smith County",66.4,126,10.0,56.4
MS-131,"Stone County",68.6,126,9.9,58.7
MS-133,"Sunflower County",61.5,117,6.8,54.7
MS-135,"Tallahatchie County",61.0,116,7.0,54
MS-137,"Tate County",58.8,117,6.3,52.5
MS-139,"Tippah County",58.4,119,7.2,51.2
MS-141,"Tishomingo County",58.4,121,7.5,50.9
MS-143,"Tunica County",58.6,115,5.8,52.8
MS-145,"Union County",59.7,119,7.4,52.3
MS-147,"Walthall County",67.6,126,9.4,58.2
MS-149,"Warren County",66.7,126,9.8,56.9
MS-151,"Washington County",61.4,117,6.2,55.2
MS-153,"Wayne County",66.6,126,9.2,57.4
MS-155,"Webster County",61.4,122,7.6,53.8
MS-157,"Wilkinson County",67.4,123,8.6,58.8
MS-159,"Winston County",63.1,124,8.8,54.3
MS-161,"Yalobusha County",60.6,118,7.1,53.5
MS-163,"Yazoo County",65.2,123,8.8,56.4
MO-001,"Adair County",44.2,106,4.9,39.3
MO-003,"Andrew County",46.0,107,5.6,40.4
MO-005,"Atchison County",45.6,111,6.2,39.4
MO-007,"Audrain County",46.3,108,4.8,41.5
MO-009,"Barry County",51.8,113,5.5,46.3
MO-011,"Barton County",51.2,110,5.1,46.1
MO-013,"Bates County",50.4,113,5.8,44.6
MO-015,"Benton County",49.5,113,5.5,44
MO-017,"Bollinger County",50.6,107,4.7,45.9
MO-019,"Boone County",48.2,113,5.6,42.6
MO-021,"Buchanan County",47.1,111,5.8,41.3
MO-023,"Butler County",52.8,113,4.8,48
MO-025,"Caldwell County",46.1,108,5.3,40.8
MO-027,"Callaway County",48.2,111,5.3,42.9
MO-029,"Camden County",49.3,108,4.8,44.5
MO-031,"Cape Girardeau County",51.2,113,5.3,45.9
MO-033,"Carroll County",46.4,104,4.5,41.9
MO-035,"Carter County",52.1,115,5.9,46.2
MO-037,"Cass County",49.7,116,6.7,43
MO-039,"Cedar County",51.1,114,5.6,45.5
MO-041,"Chariton County",46.7,107,4.9,41.8
MO-043,"Christian County",50.4,111,5.3,45.1
MO-045,"Clark County",43.8,102,4.3,39.5
MO-047,"Clay County",48.3,118,6.5,41.8
MO-049,"Clinton County",46.8,114,6.1,40.7
MO-051,"Cole County",49.1,108,5.0,44.1
MO-053,"Cooper County",48.3,110,5.3,43
MO-055,"Crawford County",48.6,108,5.0,43.6
MO-057,"Dade County",51.1,111,5.4,45.7
MO-059,"Dallas County",49.8,111,5.3,44.5
MO-061,"Daviess County",45.2,104,4.7,40.5
MO-063,"DeKalb County",45.4,104,5.1,40.3
MO-065,"Dent County",48.9,106,4.8,44.1
MO-067,"Douglas County",50.9,113,5.7,45.2
MO-069,"Dunklin County",54.3,112,5.2,49.1
MO-071,"Franklin County",48.6,107,5.1,43.5
MO-073,"Gasconade County",48.4,109,5.0,43.4
MO-075,"Gentry County",45.4,110,5.9,39.5
MO-077,"Greene County",50.2,110,5.3,44.9
MO-079,"Grundy County",45.0,103,4.5,40.5
MO-081,"Harrison County",44.7,108,5.4,39.3
MO-083,"Henry County",50.0,113,5.8,44.2
MO-085,"Hickory County",50.0,113,5.5,44.5
MO-087,"Holt County",46.5,112,6.1,40.4
MO-089,"Howard County",47.9,113,5.5,42.4
MO-091,"Howell County",51.8,116,6.2,45.6
MO-093,"Iron County",48.8,108,4.7,44.1
MO-095,"Jackson County",48.8,113,6.4,42.4
MO-097,"Jasper County",52.4,116,5.8,46.6
MO-099,"Jefferson County",50.0,113,5.8,44.2
MO-101,"Johnson County",48.8,113,6.0,42.8
MO-103,"Knox County",43.8,103,4.3,39.5
MO-105,"Laclede County",49.4,108,4.9,44.5
MO-107,"Lafayette County",47.8,111,5.6,42.2
MO-109,"Lawrence County",50.9,110,5.2,45.7
MO-111,"Lewis County",44.1,99,4.0,40.1
MO-113,"Lincoln County",46.5,101,4.3,42.2
MO-115,"Linn County",45.3,102,4.4,40.9
MO-117,"Livingston County",45.4,100,4.1,41.3
MO-119,"McDonald County",53.9,118,6.6,47.3
MO-121,"Macon County",45.8,110,5.5,40.3
MO-123,"Madison County",49.1,104,4.2,44.9
MO-125,"Maries County",49.5,111,5.1,44.4
MO-127,"Marion County",44.8,98,3.9,40.9
MO-129,"Mercer County",43.9,105,4.7,39.2
MO-131,"Miller County",49.0,104,4.6,44.4
MO-133,"Mississippi County",53.2,114,5.8,47.4
MO-135,"Moniteau County",48.3,106,4.8,43.5
MO-137,"Monroe County",45.8,104,4.7,41.1
MO-139,"Montgomery County",46.7,103,4.5,42.2
MO-141,"Morgan County",48.2,106,4.6,43.6
MO-143,"New Madrid County",53.8,112,5.5,48.3
MO-145,"Newton County",53.4,119,6.5,46.9
MO-147,"Nodaway County",45.3,114,6.4,38.9
MO-149,"Oregon County",52.6,115,6.3,46.3
MO-151,"Osage County",49.1,109,5.1,44
MO-153,"Ozark County",51.9,113,5.6,46.3
MO-155,"Pemiscot County",54.8,112,5.5,49.3
MO-157,"Perry County",49.7,107,4.7,45
MO-159,"Pettis County",48.6,113,5.4,43.2
MO-161,"Phelps County",49.4,105,4.9,44.5
MO-163,"Pike County",45.7,100,4.1,41.6
MO-165,"Platte County",48.5,116,6.6,41.9
MO-167,"Polk County",50.4,113,5.5,44.9
MO-169,"Pulaski County",49.5,108,4.7,44.8
MO-171,"Putnam County",43.0,102,4.3,38.7
MO-173,"Ralls County",45.4,100,4.2,41.2
MO-175,"Randolph County",47.0,114,5.6,41.4
MO-177,"Ray County",47.2,111,5.8,41.4
MO-179,"Reynolds County",50.2,112,5.5,44.7
MO-181,"Ripley County",52.7,112,5.4,47.3
MO-183,"St. Charles County",48.3,110,5.0,43.3
MO-185,"St. Clair County",50.2,113,5.1,45.1
MO-186,"Ste. Genevieve County",49.5,109,4.9,44.6
MO-187,"St. Francois County",48.8,108,4.6,44.2
MO-189,"St. Louis County",49.2,111,5.4,43.8
MO-195,"Saline County",47.6,106,5.0,42.6
MO-197,"Schuyler County",43.5,105,4.8,38.7
MO-199,"Scotland County",43.2,101,4.2,39
MO-201,"Scott County",52.6,114,5.7,46.9
MO-203,"Shannon County",51.1,112,5.9,45.2
MO-205,"Shelby County",44.6,102,4.3,40.3
MO-207,"Stoddard County",52.9,113,5.2,47.7
MO-209,"Stone County",51.4,112,5.2,46.2
MO-211,"Sullivan County",43.8,101,4.1,39.7
MO-213,"Taney County",51.8,113,5.3,46.5
MO-215,"Texas County",49.5,108,4.8,44.7
MO-217,"Vernon County",50.6,111,4.9,45.7
MO-219,"Warren County",47.4,106,4.8,42.6
MO-221,"Washington County",48.9,111,5.2,43.7
MO-223,"Wayne County",51.3,111,5.0,46.3
MO-225,"Webster County",49.1,109,5.1,44
MO-227,"Worth County",44.7,114,6.3,38.4
MO-229,"Wright County",49.3,107,4.9,44.4
MO-510,"St. Louis City",49.3,110,5.2,44.1
MT-001,"Beaverhead County",28.2,85,2.3,25.9
MT-003,"Big Horn County",35.3,86,3.0,32.3
MT-005,"Blaine County",29.6,73,1.4,28.2
MT-007,"Broadwater County",32.0,67,1.1,30.9
MT-009,"Carbon County",33.0,89,2.9,30.1
MT-011,"Carter County",35.0,101,5.2,29.8
MT-013,"Cascade County",30.6,55,0.1,30.5
MT-015,"Chouteau County",31.0,59,0.3,30.7
MT-017,"Custer County",35.8,101,4.7,31.1
MT-019,"Daniels County",28.2,86,4.5,23.7
MT-021,"Dawson County",33.1,92,4.5,28.6
MT-023,"Deer Lodge County",28.9,83,2.4,26.5
MT-025,"Fallon County",34.0,100,4.9,29.1
MT-027,"Fergus County",32.0,69,1.1,30.9
MT-029,"Flathead County",29.7,66,0.8,28.9
MT-031,"Gallatin County",30.1,85,2.6,27.5
MT-033,"Garfield County",32.6,80,2.4,30.2
MT-035,"Glacier County",26.2,55,-0.4,26.6
MT-037,"Golden Valley County",33.2,71,1.4,31.8
MT-039,"Granite County",30.0,77,1.8,28.2
MT-041,"Hill County",28.1,62,0.6,27.5
MT-043,"Jefferson County",30.7,74,1.8,28.9
MT-045,"Judith Basin County",29.8,61,1.0,28.8
MT-047,"Lake County",34.3,74,1.3,33
MT-049,"Lewis and Clark County",29.6,64,0.7,28.9
MT-051,"Liberty County",28.2,59,0.2,28
MT-053,"Lincoln County",32.2,71,0.9,31.3
MT-055,"McCone County",32.6,90,4.4,28.2
MT-057,"Madison County",30.0,84,2.5,27.5
MT-059,"Meagher County",29.4,76,2.2,27.2
MT-061,"Mineral County",32.3,66,0.4,31.9
MT-063,"Missoula County",32.4,73,1.4,31
MT-065,"Musselshell County",34.6,75,1.8,32.8
MT-067,"Park County",29.5,89,2.9,26.6
MT-069,"Petroleum County",34.4,80,1.8,32.6
MT-071,"Phillips County",30.7,78,2.0,28.7
MT-073,"Pondera County",28.9,58,0.3,28.6
