February 2020 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
MT-069,"Petroleum County",30.3,98,6.3,24
MT-071,"Phillips County",24.4,97,6.9,17.5
MT-073,"Pondera County",27.3,93,5.9,21.4
MT-075,"Powder River County",26.6,81,3.3,23.3
MT-077,"Powell County",24.6,76,2.4,22.2
MT-079,"Prairie County",25.3,94,6.3,19
MT-081,"Ravalli County",25.7,68,1.4,24.3
MT-083,"Richland County",22.5,97,6.9,15.6
MT-085,"Roosevelt County",20.8,98,7.2,13.6
MT-087,"Rosebud County",27.4,91,5.0,22.4
MT-089,"Sanders County",29.7,90,3.2,26.5
MT-091,"Sheridan County",18.9,98,7.1,11.8
MT-093,"Silver Bow County",23.5,69,1.2,22.3
MT-095,"Stillwater County",25.7,63,0.5,25.2
MT-097,"Sweet Grass County",26.2,71,1.2,25
MT-099,"Teton County",28.0,94,5.5,22.5
MT-101,"Toole County",28.5,105,8.5,20
MT-103,"Treasure County",28.8,92,5.2,23.6
MT-105,"Valley County",20.6,96,6.4,14.2
MT-107,"Wheatland County",26.3,73,1.7,24.6
MT-109,"Wibaux County",23.2,92,5.1,18.1
MT-111,"Yellowstone County",28.7,77,2.9,25.8
NE-001,"Adams County",31.8,94,3.7,28.1
NE-003,"Antelope County",27.6,90,3.7,23.9
NE-005,"Arthur County",29.6,83,2.4,27.2
NE-007,"Banner County",28.8,62,0.2,28.6
NE-009,"Blaine County",29.0,86,2.9,26.1
NE-011,"Boone County",28.7,94,4.2,24.5
NE-013,"Box Butte County",27.7,68,0.9,26.8
NE-015,"Boyd County",27.7,90,4.1,23.6
NE-017,"Brown County",29.3,94,4.2,25.1
NE-019,"Buffalo County",30.8,92,3.6,27.2
NE-021,"Burt County",28.4,94,4.2,24.2
NE-023,"Butler County",29.4,89,3.3,26.1
NE-025,"Cass County",30.9,92,3.8,27.1
NE-027,"Cedar County",26.8,94,4.4,22.4
NE-029,"Chase County",31.3,71,1.3,30
NE-031,"Cherry County",28.4,88,3.2,25.2
NE-033,"Cheyenne County",29.4,63,0.5,28.9
NE-035,"Clay County",31.9,94,4.0,27.9
NE-037,"Colfax County",29.2,94,4.1,25.1
NE-039,"Cuming County",28.0,93,4.0,24
NE-041,"Custer County",29.0,86,2.6,26.4
NE-043,"Dakota County",26.7,93,3.8,22.9
NE-045,"Dawes County",27.6,68,1.0,26.6
NE-047,"Dawson County",30.8,84,2.5,28.3
NE-049,"Deuel County",29.8,62,0.5,29.3
NE-051,"Dixon County",26.1,89,3.4,22.7
NE-053,"Dodge County",29.2,93,4.1,25.1
NE-055,"Douglas County",30.5,98,4.5,26
NE-057,"Dundy County",32.6,76,1.6,31
NE-059,"Fillmore County",31.4,90,3.4,28
NE-061,"Franklin County",32.6,93,3.1,29.5
NE-063,"Frontier County",31.8,84,2.4,29.4
NE-065,"Furnas County",31.7,79,1.6,30.1
NE-067,"Gage County",31.0,84,2.5,28.5
NE-069,"Garden County",29.5,83,1.9,27.6
NE-071,"Garfield County",27.7,87,3.2,24.5
NE-073,"Gosper County",31.2,81,2.0,29.2
NE-075,"Grant County",28.2,79,2.1,26.1
NE-077,"Greeley County",28.7,90,3.5,25.2
NE-079,"Hall County",31.2,94,3.9,27.3
NE-081,"Hamilton County",31.4,96,4.0,27.4
NE-083,"Harlan County",31.9,82,2.0,29.9
NE-085,"Hayes County",31.4,81,1.7,29.7
NE-087,"Hitchcock County",32.8,83,2.0,30.8
NE-089,"Holt County",27.2,90,3.4,23.8
NE-091,"Hooker County",28.3,80,2.0,26.3
NE-093,"Howard County",30.2,91,3.7,26.5
NE-095,"Jefferson County",31.0,84,2.4,28.6
NE-097,"Johnson County",31.5,88,3.0,28.5
NE-099,"Kearney County",31.5,93,3.3,28.2
NE-101,"Keith County",30.6,81,1.8,28.8
NE-103,"Keya Paha County",29.1,97,5.2,23.9
NE-105,"Kimball County",27.7,53,-0.6,28.3
NE-107,"Knox County",27.4,92,4.1,23.3
NE-109,"Lancaster County",30.9,90,3.6,27.3
NE-111,"Lincoln County",30.5,81,2.1,28.4
NE-113,"Logan County",29.3,83,2.3,27
NE-115,"Loup County",28.2,89,3.2,25
NE-117,"McPherson County",29.2,82,2.1,27.1
NE-119,"Madison County",28.5,94,4.3,24.2
NE-121,"Merrick County",30.8,95,4.1,26.7
NE-123,"Morrill County",29.7,76,1.5,28.2
NE-125,"Nance County",29.8,93,4.0,25.8
NE-127,"Nemaha County",32.4,91,3.3,29.1
NE-129,"Nuckolls County",32.7,95,3.9,28.8
NE-131,"Otoe County",31.3,90,3.3,28
NE-133,"Pawnee County",31.7,85,2.5,29.2
NE-135,"Perkins County",30.1,69,0.9,29.2
NE-137,"Phelps County",31.0,84,2.4,28.6
NE-139,"Pierce County",27.6,92,4.2,23.4
NE-141,"Platte County",29.3,93,4.2,25.1
NE-143,"Polk County",30.1,89,3.6,26.5
NE-145,"Red Willow County",32.5,84,2.3,30.2
NE-147,"Richardson County",32.7,86,3.0,29.7
NE-149,"Rock County",28.4,94,4.3,24.1
NE-151,"Saline County",30.5,86,2.6,27.9
NE-153,"Sarpy County",30.8,96,4.2,26.6
NE-155,"Saunders County",30.4,97,4.2,26.2
NE-157,"Scotts Bluff County",29.5,67,0.7,28.8
NE-159,"Seward County",30.0,87,2.9,27.1
NE-161,"Sheridan County",27.6,77,2.0,25.6
NE-163,"Sherman County",29.6,90,3.4,26.2
NE-165,"Sioux County",25.7,56,-0.4,26.1
NE-167,"Stanton County",28.4,94,4.2,24.2
NE-169,"Thayer County",32.0,91,3.3,28.7
NE-171,"Thomas County",29.0,83,2.3,26.7
NE-173,"Thurston County",27.2,93,3.9,23.3
NE-175,"Valley County",28.4,90,3.0,25.4
NE-177,"Washington County",29.6,97,4.3,25.3
NE-179,"Wayne County",27.3,92,4.0,23.3
NE-181,"Webster County",33.1,96,3.9,29.2
NE-183,"Wheeler County",28.1,89,3.8,24.3
NE-185,"York County",30.6,88,3.1,27.5
NV-001,"Churchill County",37.7,81,1.9,35.8
NV-003,"Clark County",49.2,86,1.7,47.5
NV-005,"Douglas County",37.9,109,3.7,34.2
NV-007,"Elko County",29.4,61,0.8,28.6
NV-009,"Esmeralda County",40.2,112,4.5,35.7
NV-011,"Eureka County",31.6,79,2.0,29.6
NV-013,"Humboldt County",35.2,79,2.0,33.2
NV-015,"Lander County",34.2,80,2.0,32.2
NV-017,"Lincoln County",40.2,83,1.9,38.3
NV-019,"Lyon County",39.0,100,3.1,35.9
NV-021,"Mineral County",37.4,102,3.3,34.1
NV-023,"Nye County",38.0,98,3.1,34.9
NV-027,"Pershing County",36.2,70,1.3,34.9
NV-029,"Storey County",38.7,107,3.7,35
NV-031,"Washoe County",36.4,99,2.9,33.5
NV-033,"White Pine County",31.0,84,2.0,29
NV-510,"Carson City",39.0,110,3.8,35.2
NH-001,"Belknap County",25.3,108,4.9,20.4
NH-003,"Carroll County",23.4,107,4.9,18.5
NH-005,"Cheshire County",27.8,117,7.2,20.6
NH-007,"Coos County",18.3,105,5.2,13.1
NH-009,"Grafton County",22.2,111,5.6,16.6
NH-011,"Hillsborough County",29.3,119,7.1,22.2
NH-013,"Merrimack County",26.3,111,5.6,20.7
NH-015,"Rockingham County",30.0,118,6.4,23.6
NH-017,"Strafford County",27.4,110,5.2,22.2
NH-019,"Sullivan County",25.3,117,6.5,18.8
NJ-001,"Atlantic County",41.4,124,8.7,32.7
NJ-003,"Bergen County",37.1,120,7.7,29.4
NJ-005,"Burlington County",41.1,124,8.6,32.5
NJ-007,"Camden County",41.1,124,8.4,32.7
NJ-009,"Cape May County",41.5,124,8.0,33.5
NJ-011,"Cumberland County",41.1,123,8.2,32.9
NJ-013,"Essex County",37.8,121,7.8,30
NJ-015,"Gloucester County",41.0,124,8.2,32.8
NJ-017,"Hudson County",39.3,121,7.9,31.4
NJ-019,"Hunterdon County",37.3,124,9.1,28.2
NJ-021,"Mercer County",39.9,125,9.0,30.9
NJ-023,"Middlesex County",39.7,124,8.8,30.9
NJ-025,"Monmouth County",39.9,124,8.7,31.2
NJ-027,"Morris County",35.3,121,7.8,27.5
NJ-029,"Ocean County",40.6,124,8.5,32.1
NJ-031,"Passaic County",35.2,120,7.7,27.5
NJ-033,"Salem County",41.0,124,8.1,32.9
NJ-035,"Somerset County",38.4,124,8.9,29.5
NJ-037,"Sussex County",33.6,122,8.0,25.6
NJ-039,"Union County",38.8,121,8.2,30.6
NJ-041,"Warren County",35.2,123,8.7,26.5
NM-001,"Bernalillo County",38.1,74,1.2,36.9
NM-003,"Catron County",35.4,86,1.5,33.9
NM-005,"Chaves County",43.4,71,0.6,42.8
NM-006,"Cibola County",34.2,73,1.1,33.1
NM-007,"Colfax County",30.8,55,-0.5,31.3
NM-009,"Curry County",39.0,51,-0.2,39.2
NM-011,"De Baca County",42.1,79,1.3,40.8
NM-013,"Dona Ana County",46.3,79,0.8,45.5
NM-015,"Eddy County",45.4,53,-0.3,45.7
NM-017,"Grant County",42.4,81,1.3,41.1
NM-019,"Guadalupe County",38.9,68,0.2,38.7
NM-021,"Harding County",36.4,48,-0.6,37
NM-023,"Hidalgo County",45.3,67,0.3,45
NM-025,"Lea County",42.8,39,-1.3,44.1
NM-027,"Lincoln County",38.9,62,-0.0,38.9
NM-028,"Los Alamos County",31.3,72,0.5,30.8
NM-029,"Luna County",45.8,73,0.5,45.3
NM-031,"McKinley County",34.3,82,1.7,32.6
NM-033,"Mora County",33.4,82,1.4,32
NM-035,"Otero County",42.6,67,0.2,42.4
NM-037,"Quay County",39.6,49,-0.4,40
NM-039,"Rio Arriba County",30.4,87,2.2,28.2
NM-041,"Roosevelt County",40.4,49,-0.2,40.6
NM-043,"Sandoval County",34.5,74,1.1,33.4
NM-045,"San Juan County",35.6,82,1.7,33.9
NM-047,"San Miguel County",36.8,66,0.2,36.6
NM-049,"Santa Fe County",33.7,66,0.3,33.4
NM-051,"Sierra County",43.0,74,0.6,42.4
NM-053,"Socorro County",39.4,79,1.0,38.4
NM-055,"Taos County",27.8,82,1.3,26.5
NM-057,"Torrance County",35.0,68,0.3,34.7
NM-059,"Union County",33.6,40,-1.4,35
NM-061,"Valencia County",40.1,74,1.2,38.9
NY-001,"Albany County",30.0,118,7.4,22.6
NY-003,"Allegany County",27.2,106,5.0,22.2
NY-005,"Bronx County",39.0,120,7.8,31.2
NY-007,"Broome County",28.5,110,5.8,22.7
NY-009,"Cattaraugus County",27.6,109,5.5,22.1
NY-011,"Cayuga County",27.8,108,5.2,22.6
NY-013,"Chautauqua County",28.8,109,5.8,23
NY-015,"Chemung County",28.8,111,5.7,23.1
NY-017,"Chenango County",27.0,109,5.9,21.1
NY-019,"Clinton County",21.3,107,5.4,15.9
NY-021,"Columbia County",31.5,117,7.4,24.1
NY-023,"Cortland County",26.0,105,5.1,20.9
NY-025,"Delaware County",28.0,117,7.0,21
NY-027,"Dutchess County",33.2,120,8.1,25.1
NY-029,"Erie County",28.1,105,5.0,23.1
NY-031,"Essex County",20.6,107,5.2,15.4
NY-033,"Franklin County",20.4,110,6.0,14.4
NY-035,"Fulton County",25.4,115,6.0,19.4
NY-037,"Genesee County",26.9,99,4.1,22.8
NY-039,"Greene County",29.9,119,7.8,22.1
NY-041,"Hamilton County",20.8,109,5.7,15.1
NY-043,"Herkimer County",22.9,110,5.9,17
NY-045,"Jefferson County",24.0,110,5.9,18.1
NY-047,"Kings County",39.7,121,7.8,31.9
NY-049,"Lewis County",22.2,111,6.1,16.1
NY-051,"Livingston County",28.0,102,4.8,23.2
NY-053,"Madison County",25.5,105,5.3,20.2
NY-055,"Monroe County",28.2,103,4.7,23.5
NY-057,"Montgomery County",27.7,113,6.1,21.6
NY-059,"Nassau County",38.8,123,7.8,31
NY-061,"New York County",39.4,121,7.9,31.5
NY-063,"Niagara County",28.3,103,4.4,23.9
NY-065,"Oneida County",25.0,109,5.6,19.4
NY-067,"Onondaga County",27.2,108,5.3,21.9
NY-069,"Ontario County",27.9,102,4.9,23
NY-071,"Orange County",33.4,119,7.8,25.6
NY-073,"Orleans County",27.5,101,4.1,23.4
NY-075,"Oswego County",26.1,111,5.5,20.6
NY-077,"Otsego County",26.0,107,5.3,20.7
NY-079,"Putnam County",33.9,120,8.0,25.9
NY-081,"Queens County",39.4,121,7.8,31.6
NY-083,"Rensselaer County",28.9,116,6.9,22
NY-085,"Richmond County",39.9,122,8.2,31.7
NY-087,"Rockland County",35.6,120,7.8,27.8
NY-089,"St. Lawrence County",22.0,112,6.3,15.7
NY-091,"Saratoga County",26.6,115,6.1,20.5
NY-093,"Schenectady County",28.8,116,7.0,21.8
NY-095,"Schoharie County",27.8,113,6.7,21.1
NY-097,"Schuyler County",27.8,108,5.3,22.5
NY-099,"Seneca County",28.6,107,5.0,23.6
NY-101,"Steuben County",27.6,104,5.1,22.5
NY-103,"Suffolk County",37.3,121,7.4,29.9
NY-105,"Sullivan County",30.6,120,7.8,22.8
NY-107,"Tioga County",28.4,109,5.4,23
NY-109,"Tompkins County",27.3,103,4.9,22.4
NY-111,"Ulster County",31.3,119,7.8,23.5
NY-113,"Warren County",23.0,106,5.4,17.6
NY-115,"Washington County",25.4,107,5.4,20
NY-117,"Wayne County",27.4,100,4.2,23.2
NY-119,"Westchester County",36.0,120,7.8,28.2
NY-121,"Wyoming County",26.2,101,4.7,21.5
NY-123,"Yates County",28.0,104,4.9,23.1
NC-001,"Alamance County",45.9,112,4.9,41
NC-003,"Alexander County",44.6,108,4.2,40.4
NC-005,"Alleghany County",39.4,113,5.2,34.2
NC-007,"Anson County",49.2,114,5.1,44.1
NC-009,"Ashe County",38.2,109,4.7,33.5
NC-011,"Avery County",36.9,98,3.9,33
NC-013,"Beaufort County",51.0,120,6.6,44.4
NC-015,"Bertie County",48.2,116,5.8,42.4
NC-017,"Bladen County",51.2,115,5.4,45.8
NC-019,"Brunswick County",52.1,117,5.1,47
NC-021,"Buncombe County",41.0,101,3.8,37.2
NC-023,"Burke County",44.0,103,3.6,40.4
NC-025,"Cabarrus County",47.2,110,4.6,42.6
NC-027,"Caldwell County",43.5,101,3.5,40
NC-029,"Camden County",48.4,119,6.5,41.9
NC-031,"Carteret County",52.6,120,6.7,45.9
NC-033,"Caswell County",44.5,105,4.4,40.1
NC-035,"Catawba County",45.4,109,4.1,41.3
NC-037,"Chatham County",47.6,115,5.4,42.2
NC-039,"Cherokee County",42.5,91,2.9,39.6
NC-041,"Chowan County",48.9,118,6.3,42.6
NC-043,"Clay County",41.9,96,3.3,38.6
NC-045,"Cleveland County",45.7,105,3.7,42
NC-047,"Columbus County",51.4,114,4.8,46.6
NC-049,"Craven County",51.4,119,6.4,45
NC-051,"Cumberland County",51.1,118,6.4,44.7
NC-053,"Currituck County",48.6,121,6.6,42
NC-055,"Dare County",51.0,122,6.9,44.1
NC-057,"Davidson County",45.9,112,5.0,40.9
NC-059,"Davie County",45.5,117,5.4,40.1
NC-061,"Duplin County",51.3,118,6.3,45
NC-063,"Durham County",46.5,116,5.5,41
NC-065,"Edgecombe County",48.4,117,6.0,42.4
NC-067,"Forsyth County",44.9,114,5.1,39.8
NC-069,"Franklin County",47.3,118,6.4,40.9
NC-071,"Gaston County",47.1,112,4.7,42.4
NC-073,"Gates County",47.6,115,6.0,41.6
NC-075,"Graham County",40.6,93,3.0,37.6
NC-077,"Granville County",45.7,116,5.7,40
NC-079,"Greene County",50.1,118,6.4,43.7
NC-081,"Guilford County",45.1,110,4.7,40.4
NC-083,"Halifax County",47.0,117,6.0,41
NC-085,"Harnett County",49.9,118,6.3,43.6
NC-087,"Haywood County",38.2,95,3.4,34.8
NC-089,"Henderson County",42.5,99,3.6,38.9
NC-091,"Hertford County",47.1,115,5.5,41.6
NC-093,"Hoke County",50.4,117,6.2,44.2
NC-095,"Hyde County",51.7,120,6.8,44.9
NC-097,"Iredell County",45.6,115,5.0,40.6
NC-099,"Jackson County",39.7,95,3.1,36.6
NC-101,"Johnston County",49.2,117,5.9,43.3
NC-103,"Jones County",51.2,118,6.3,44.9
NC-105,"Lee County",49.1,118,6.2,42.9
NC-107,"Lenoir County",50.8,118,6.5,44.3
NC-109,"Lincoln County",46.1,110,4.4,41.7
NC-111,"McDowell County",43.0,98,3.4,39.6
NC-113,"Macon County",41.0,98,3.3,37.7
NC-115,"Madison County",40.9,97,3.5,37.4
NC-117,"Martin County",49.3,119,6.4,42.9
NC-119,"Mecklenburg County",47.7,112,4.9,42.8
NC-121,"Mitchell County",38.2,97,3.7,34.5
NC-123,"Montgomery County",48.2,112,5.1,43.1
NC-125,"Moore County",49.0,116,5.8,43.2
NC-127,"Nash County",47.7,117,6.1,41.6
NC-129,"New Hanover County",52.4,117,5.6,46.8
NC-131,"Northampton County",46.5,116,5.6,40.9
NC-133,"Onslow County",51.8,117,6.0,45.8
NC-135,"Orange County",46.0,113,5.2,40.8
NC-137,"Pamlico County",52.0,119,6.6,45.4
NC-139,"Pasquotank County",48.6,120,6.4,42.2
NC-141,"Pender County",51.8,117,5.7,46.1
NC-143,"Perquimans County",48.8,119,6.4,42.4
NC-145,"Person County",44.5,112,4.9,39.6
NC-147,"Pitt County",50.2,119,6.5,43.7
NC-149,"Polk County",45.6,99,3.4,42.2
NC-151,"Randolph County",46.2,104,4.4,41.8
NC-153,"Richmond County",49.7,116,5.6,44.1
NC-155,"Robeson County",51.0,115,5.3,45.7
NC-157,"Rockingham County",44.5,108,4.6,39.9
NC-159,"Rowan County",46.3,113,5.0,41.3
NC-161,"Rutherford County",45.4,99,3.4,42
NC-163,"Sampson County",51.2,119,6.5,44.7
NC-165,"Scotland County",50.4,116,5.7,44.7
NC-167,"Stanly County",48.1,113,4.8,43.3
NC-169,"Stokes County",44.2,115,5.1,39.1
NC-171,"Surry County",43.5,116,5.2,38.3
NC-173,"Swain County",38.8,92,2.8,36
NC-175,"Transylvania County",41.8,106,3.9,37.9
NC-177,"Tyrrell County",50.4,120,6.6,43.8
NC-179,"Union County",48.3,110,4.6,43.7
NC-181,"Vance County",46.3,117,6.3,40
NC-183,"Wake County",48.0,116,5.9,42.1
NC-185,"Warren County",46.6,118,6.5,40.1
NC-187,"Washington County",49.9,120,6.6,43.3
NC-189,"Watauga County",38.1,107,4.5,33.6
NC-191,"Wayne County",50.2,118,6.3,43.9
NC-193,"Wilkes County",44.0,115,5.0,39
NC-195,"Wilson County",49.0,118,6.1,42.9
NC-197,"Yadkin County",44.7,116,5.3,39.4
NC-199,"Yancey County",37.9,96,3.5,34.4
ND-001,"Adams County",23.4,100,6.7,16.7
ND-003,"Barnes County",15.7,95,4.7,11
ND-005,"Benson County",15.0,96,6.3,8.7
ND-007,"Billings County",23.4,100,6.7,16.7
ND-009,"Bottineau County",15.6,99,6.8,8.8
ND-011,"Bowman County",23.2,91,4.8,18.4
ND-013,"Burke County",17.0,102,7.3,9.7
ND-015,"Burleigh County",19.3,100,7.2,12.1
ND-017,"Cass County",13.4,90,2.3,11.1
ND-019,"Cavalier County",11.3,95,5.0,6.3
ND-021,"Dickey County",16.0,89,2.9,13.1
ND-023,"Divide County",17.1,98,6.7,10.4
ND-025,"Dunn County",22.5,102,7.6,14.9
ND-027,"Eddy County",14.9,95,5.5,9.4
ND-029,"Emmons County",18.9,95,5.1,13.8
ND-031,"Foster County",15.3,96,5.3,10
ND-033,"Golden Valley County",23.1,94,5.6,17.5
ND-035,"Grand Forks County",10.4,83,1.5,8.9
ND-037,"Grant County",21.9,97,6.6,15.3
ND-039,"Griggs County",13.7,94,4.4,9.3
ND-041,"Hettinger County",22.7,98,6.6,16.1
ND-043,"Kidder County",16.3,97,5.3,11
ND-045,"LaMoure County",17.3,96,4.8,12.5
ND-047,"Logan County",16.9,96,4.9,12
ND-049,"McHenry County",18.1,102,7.8,10.3
ND-051,"McIntosh County",16.6,91,3.8,12.8
ND-053,"McKenzie County",23.2,106,8.5,14.7
ND-055,"McLean County",20.5,105,8.1,12.4
ND-057,"Mercer County",21.5,103,7.4,14.1
ND-059,"Morton County",21.3,99,7.2,14.1
ND-061,"Mountrail County",19.6,104,7.9,11.7
ND-063,"Nelson County",12.2,95,4.0,8.2
ND-065,"Oliver County",20.9,102,7.2,13.7
ND-067,"Pembina County",10.8,94,3.9,6.9
ND-069,"Pierce County",16.0,101,7.4,8.6
ND-071,"Ramsey County",13.5,97,5.5,8
ND-073,"Ransom County",16.1,94,3.8,12.3
ND-075,"Renville County",17.7,102,7.4,10.3
ND-077,"Richland County",15.9,92,3.2,12.7
ND-079,"Rolette County",14.1,101,7.0,7.1
ND-081,"Sargent County",15.9,91,2.9,13
ND-083,"Sheridan County",19.2,105,8.4,10.8
ND-085,"Sioux County",21.2,96,5.8,15.4
ND-087,"Slope County",23.6,96,5.6,18
ND-089,"Stark County",22.4,98,6.4,16
ND-091,"Steele County",11.0,86,1.5,9.5
ND-093,"Stutsman County",16.8,97,5.4,11.4
ND-095,"Towner County",13.6,101,6.8,6.8
ND-097,"Traill County",10.6,74,0.6,10
ND-099,"Walsh County",10.9,89,3.0,7.9
ND-101,"Ward County",19.3,103,7.8,11.5
ND-103,"Wells County",16.4,97,6.6,9.8
ND-105,"Williams County",20.1,102,7.8,12.3
OH-001,"Adams County",36.1,86,3.1,33
OH-003,"Allen County",31.2,93,3.7,27.5
OH-005,"Ashland County",30.7,96,3.9,26.8
OH-007,"Ashtabula County",30.7,106,5.7,25
OH-009,"Athens County",35.6,92,3.6,32
OH-011,"Auglaize County",30.9,91,3.2,27.7
OH-013,"Belmont County",33.3,91,3.2,30.1
OH-015,"Brown County",35.4,87,3.2,32.2
OH-017,"Butler County",34.4,90,3.4,31
OH-019,"Carroll County",32.2,99,4.3,27.9
OH-021,"Champaign County",31.9,92,3.3,28.6
OH-023,"Clark County",32.8,91,3.4,29.4
OH-025,"Clermont County",35.6,86,3.2,32.4
OH-027,"Clinton County",33.8,87,3.2,30.6
OH-029,"Columbiana County",32.0,100,4.5,27.5
OH-031,"Coshocton County",32.6,92,3.7,28.9
OH-033,"Crawford County",30.4,93,3.5,26.9
OH-035,"Cuyahoga County",32.0,105,5.0,27
OH-037,"Darke County",32.0,92,3.8,28.2
OH-039,"Defiance County",30.5,96,4.4,26.1
OH-041,"Delaware County",32.2,88,3.0,29.2
OH-043,"Erie County",31.6,96,4.0,27.6
OH-045,"Fairfield County",33.6,85,3.1,30.5
OH-047,"Fayette County",33.6,90,3.3,30.3
OH-049,"Franklin County",33.5,86,3.0,30.5
OH-051,"Fulton County",30.2,97,4.7,25.5
OH-053,"Gallia County",36.6,86,2.6,34
OH-055,"Geauga County",30.2,104,5.3,24.9
OH-057,"Greene County",33.4,89,3.1,30.3
OH-059,"Guernsey County",32.2,82,2.2,30
OH-061,"Hamilton County",35.4,87,3.2,32.2
OH-063,"Hancock County",31.5,95,4.2,27.3
OH-065,"Hardin County",31.7,93,4.0,27.7
OH-067,"Harrison County",32.7,93,3.7,29
OH-069,"Henry County",31.0,97,4.6,26.4
OH-071,"Highland County",34.7,91,3.5,31.2
OH-073,"Hocking County",34.2,87,3.2,31
OH-075,"Holmes County",31.6,94,3.8,27.8
OH-077,"Huron County",30.6,95,3.6,27
OH-079,"Jackson County",35.8,88,3.2,32.6
OH-081,"Jefferson County",33.2,95,3.7,29.5
OH-083,"Knox County",31.6,94,3.7,27.9
OH-085,"Lake County",31.3,104,5.3,26
OH-087,"Lawrence County",37.5,90,3.1,34.4
OH-089,"Licking County",32.6,90,3.3,29.3
OH-091,"Logan County",31.1,92,3.3,27.8
OH-093,"Lorain County",31.7,97,4.1,27.6
OH-095,"Lucas County",31.7,99,5.0,26.7
OH-097,"Madison County",32.9,90,3.2,29.7
OH-099,"Mahoning County",31.7,103,5.2,26.5
OH-101,"Marion County",31.8,93,3.8,28
OH-103,"Medina County",31.6,100,4.5,27.1
OH-105,"Meigs County",36.1,90,2.9,33.2
OH-107,"Mercer County",30.6,92,3.1,27.5
OH-109,"Miami County",32.8,92,3.7,29.1
OH-111,"Monroe County",34.1,91,3.1,31
OH-113,"Montgomery County",33.8,91,3.5,30.3
OH-115,"Morgan County",34.8,91,3.7,31.1
OH-117,"Morrow County",30.8,92,3.4,27.4
OH-119,"Muskingum County",33.5,91,3.4,30.1
OH-121,"Noble County",33.8,90,3.0,30.8
OH-123,"Ottawa County",32.0,101,4.6,27.4
OH-125,"Paulding County",30.9,95,4.3,26.6
OH-127,"Perry County",33.8,90,3.5,30.3
OH-129,"Pickaway County",34.8,93,3.6,31.2
OH-131,"Pike County",35.8,90,3.4,32.4
OH-133,"Portage County",31.6,108,5.6,26
OH-135,"Preble County",32.8,90,3.7,29.1
OH-137,"Putnam County",31.1,94,4.1,27
OH-139,"Richland County",30.2,93,3.7,26.5
OH-141,"Ross County",35.3,92,3.6,31.7
OH-143,"Sandusky County",31.8,98,4.3,27.5
OH-145,"Scioto County",36.5,89,3.2,33.3
OH-147,"Seneca County",31.2,94,3.9,27.3
OH-149,"Shelby County",31.2,91,3.2,28
OH-151,"Stark County",32.2,105,5.1,27.1
OH-153,"Summit County",32.5,108,5.5,27
OH-155,"Trumbull County",31.2,106,5.5,25.7
OH-157,"Tuscarawas County",32.3,92,3.7,28.6
OH-159,"Union County",32.0,90,3.2,28.8
OH-161,"Van Wert County",30.8,94,3.8,27
OH-163,"Vinton County",35.2,89,3.3,31.9
OH-165,"Warren County",34.6,87,3.3,31.3
OH-167,"Washington County",36.2,96,4.0,32.2
OH-169,"Wayne County",31.3,96,4.0,27.3
OH-171,"Williams County",29.7,97,4.6,25.1
OH-173,"Wood County",31.7,98,4.6,27.1
OH-175,"Wyandot County",31.9,94,4.3,27.6
OK-001,"Adair County",41.1,66,0.5,40.6
OK-003,"Alfalfa County",39.0,70,0.8,38.2
OK-005,"Atoka County",45.6,77,1.0,44.6
OK-007,"Beaver County",37.1,56,-0.5,37.6
OK-009,"Beckham County",41.4,66,0.4,41
OK-011,"Blaine County",40.2,66,0.4,39.8
OK-013,"Bryan County",46.2,73,0.8,45.4
OK-015,"Caddo County",41.5,61,0.1,41.4
OK-017,"Canadian County",41.4,70,0.8,40.6
OK-019,"Carter County",45.0,67,0.2,44.8
OK-021,"Cherokee County",42.1,73,0.8,41.3
OK-023,"Choctaw County",46.2,73,0.9,45.3
OK-025,"Cimarron County",34.6,35,-2.2,36.8
OK-027,"Cleveland County",42.8,72,0.7,42.1
OK-029,"Coal County",45.1,74,0.7,44.4
OK-031,"Comanche County",42.7,55,-0.4,43.1
OK-033,"Cotton County",44.3,63,-0.1,44.4
OK-035,"Craig County",39.8,66,0.5,39.3
OK-037,"Creek County",42.7,76,1.6,41.1
OK-039,"Custer County",40.2,63,0.2,40
OK-041,"Delaware County",40.1,62,0.2,39.9
OK-043,"Dewey County",39.7,69,0.5,39.2
OK-045,"Ellis County",38.6,66,0.2,38.4
OK-047,"Garfield County",39.9,69,0.8,39.1
OK-049,"Garvin County",44.0,70,0.3,43.7
OK-051,"Grady County",43.0,70,0.9,42.1
OK-053,"Grant County",39.2,73,1.1,38.1
OK-055,"Greer County",41.4,53,-0.6,42
OK-057,"Harmon County",42.1,56,-0.4,42.5
OK-059,"Harper County",37.9,64,-0.1,38
OK-061,"Haskell County",44.7,79,1.3,43.4
OK-063,"Hughes County",44.2,75,0.8,43.4
OK-065,"Jackson County",42.5,54,-0.5,43
OK-067,"Jefferson County",45.2,61,-0.0,45.2
OK-069,"Johnston County",45.1,70,0.4,44.7
OK-071,"Kay County",39.8,73,1.3,38.5
OK-073,"Kingfisher County",40.7,67,0.3,40.4
OK-075,"Kiowa County",41.6,57,-0.4,42
OK-077,"Latimer County",44.5,73,0.8,43.7
OK-079,"Le Flore County",44.2,71,1.1,43.1
