April 2020 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
ID-023,"Butte County",41.0,75,1.0,40
ID-025,"Camas County",39.6,79,1.3,38.3
ID-027,"Canyon County",51.6,74,0.5,51.1
ID-029,"Caribou County",38.8,62,-0.0,38.8
ID-031,"Cassia County",43.5,71,0.8,42.7
ID-033,"Clark County",37.8,58,0.1,37.7
ID-035,"Clearwater County",42.0,75,0.6,41.4
ID-037,"Custer County",35.6,67,0.5,35.1
ID-039,"Elmore County",46.1,91,1.9,44.2
ID-041,"Franklin County",42.1,74,0.8,41.3
ID-043,"Fremont County",37.3,58,-0.1,37.4
ID-045,"Gem County",47.8,73,0.4,47.4
ID-047,"Gooding County",48.3,87,1.8,46.5
ID-049,"Idaho County",39.3,68,0.3,39
ID-051,"Jefferson County",43.1,67,0.5,42.6
ID-053,"Jerome County",48.3,90,1.9,46.4
ID-055,"Kootenai County",44.0,79,0.6,43.4
ID-057,"Latah County",44.8,81,0.8,44
ID-059,"Lemhi County",37.0,63,0.3,36.7
ID-061,"Lewis County",42.9,61,-0.2,43.1
ID-063,"Lincoln County",45.5,72,1.1,44.4
ID-065,"Madison County",41.1,63,0.3,40.8
ID-067,"Minidoka County",45.6,79,1.4,44.2
ID-069,"Nez Perce County",47.4,79,0.7,46.7
ID-071,"Oneida County",43.2,69,0.4,42.8
ID-073,"Owyhee County",45.6,81,1.2,44.4
ID-075,"Payette County",50.5,71,0.3,50.2
ID-077,"Power County",43.4,66,0.3,43.1
ID-079,"Shoshone County",40.3,71,0.2,40.1
ID-081,"Teton County",36.4,54,-0.5,36.9
ID-083,"Twin Falls County",45.8,76,1.1,44.7
ID-085,"Valley County",37.0,77,1.0,36
ID-087,"Washington County",47.3,89,1.4,45.9
IL-001,"Adams County",50.3,29,-2.1,52.4
IL-003,"Alexander County",54.8,25,-2.1,56.9
IL-005,"Bond County",51.9,32,-1.8,53.7
IL-007,"Boone County",45.9,40,-1.1,47
IL-009,"Brown County",49.9,28,-2.2,52.1
IL-011,"Bureau County",47.0,30,-2.0,49
IL-013,"Calhoun County",51.9,30,-2.0,53.9
IL-015,"Carroll County",46.6,40,-1.0,47.6
IL-017,"Cass County",50.1,30,-2.3,52.4
IL-019,"Champaign County",48.7,31,-1.8,50.5
IL-021,"Christian County",50.3,28,-1.9,52.2
IL-023,"Clark County",50.1,26,-2.3,52.4
IL-025,"Clay County",51.3,24,-2.4,53.7
IL-027,"Clinton County",52.3,25,-2.1,54.4
IL-029,"Coles County",49.8,27,-2.1,51.9
IL-031,"Cook County",46.8,48,-0.7,47.5
IL-033,"Crawford County",51.3,28,-2.0,53.3
IL-035,"Cumberland County",50.5,28,-2.0,52.5
IL-037,"DeKalb County",45.7,34,-1.7,47.4
IL-039,"De Witt County",49.4,40,-1.2,50.6
IL-041,"Douglas County",49.3,30,-2.0,51.3
IL-043,"DuPage County",46.8,46,-0.8,47.6
IL-045,"Edgar County",49.0,23,-2.5,51.5
IL-047,"Edwards County",51.9,20,-2.9,54.8
IL-049,"Effingham County",50.7,24,-2.3,53
IL-051,"Fayette County",50.9,24,-2.4,53.3
IL-053,"Ford County",48.1,37,-1.5,49.6
IL-055,"Franklin County",51.9,18,-3.3,55.2
IL-057,"Fulton County",49.2,27,-2.3,51.5
IL-059,"Gallatin County",52.8,19,-3.3,56.1
IL-061,"Greene County",51.3,26,-2.3,53.6
IL-063,"Grundy County",47.3,33,-1.5,48.8
IL-065,"Hamilton County",52.0,19,-3.3,55.3
IL-067,"Hancock County",49.9,30,-1.9,51.8
IL-069,"Hardin County",53.5,22,-2.8,56.3
IL-071,"Henderson County",48.9,30,-1.9,50.8
IL-073,"Henry County",47.8,35,-1.4,49.2
IL-075,"Iroquois County",48.2,38,-1.2,49.4
IL-077,"Jackson County",52.5,20,-3.0,55.5
IL-079,"Jasper County",51.2,27,-2.1,53.3
IL-081,"Jefferson County",51.8,19,-3.0,54.8
IL-083,"Jersey County",52.0,26,-2.1,54.1
IL-085,"Jo Daviess County",45.4,37,-1.7,47.1
IL-087,"Johnson County",53.6,23,-2.4,56
IL-089,"Kane County",45.9,36,-1.4,47.3
IL-091,"Kankakee County",47.4,35,-1.4,48.8
IL-093,"Kendall County",46.7,31,-1.7,48.4
IL-095,"Knox County",47.7,29,-2.2,49.9
IL-097,"Lake County",44.9,36,-1.3,46.2
IL-099,"LaSalle County",47.1,31,-1.8,48.9
IL-101,"Lawrence County",51.9,27,-2.2,54.1
IL-103,"Lee County",46.4,34,-1.7,48.1
IL-105,"Livingston County",48.0,38,-1.4,49.4
IL-107,"Logan County",50.1,37,-1.5,51.6
IL-109,"McDonough County",49.3,31,-2.0,51.3
IL-111,"McHenry County",45.3,39,-1.1,46.4
IL-113,"McLean County",49.0,41,-0.8,49.8
IL-115,"Macon County",49.6,32,-1.8,51.4
IL-117,"Macoupin County",51.2,30,-1.9,53.1
IL-119,"Madison County",52.1,26,-2.3,54.4
IL-121,"Marion County",51.2,19,-2.8,54
IL-123,"Marshall County",48.3,38,-1.6,49.9
IL-125,"Mason County",50.3,32,-1.9,52.2
IL-127,"Massac County",55.1,28,-1.7,56.8
IL-129,"Menard County",50.3,31,-1.8,52.1
IL-131,"Mercer County",48.2,32,-1.8,50
IL-133,"Monroe County",53.9,38,-1.5,55.4
IL-135,"Montgomery County",51.2,33,-1.6,52.8
IL-137,"Morgan County",50.2,28,-2.2,52.4
IL-139,"Moultrie County",49.5,27,-2.2,51.7
IL-141,"Ogle County",46.5,39,-1.1,47.6
IL-143,"Peoria County",49.0,34,-1.5,50.5
IL-145,"Perry County",52.3,23,-2.6,54.9
IL-147,"Piatt County",49.0,32,-1.8,50.8
IL-149,"Pike County",50.7,28,-2.2,52.9
IL-151,"Pope County",54.0,24,-2.2,56.2
IL-153,"Pulaski County",54.8,26,-2.1,56.9
IL-155,"Putnam County",47.7,29,-2.1,49.8
IL-157,"Randolph County",53.5,31,-1.7,55.2
IL-159,"Richland County",51.5,22,-2.5,54
IL-161,"Rock Island County",48.2,37,-1.3,49.5
IL-163,"St. Clair County",53.3,31,-1.8,55.1
IL-165,"Saline County",52.7,20,-3.0,55.7
IL-167,"Sangamon County",50.3,31,-1.9,52.2
IL-169,"Schuyler County",50.0,31,-2.0,52
IL-171,"Scott County",50.5,27,-2.4,52.9
IL-173,"Shelby County",50.0,24,-2.4,52.4
IL-175,"Stark County",47.9,36,-1.7,49.6
IL-177,"Stephenson County",45.4,37,-1.5,46.9
IL-179,"Tazewell County",49.8,40,-1.1,50.9
IL-181,"Union County",53.4,21,-2.6,56
IL-183,"Vermilion County",48.6,31,-2.0,50.6
IL-185,"Wabash County",52.2,22,-2.5,54.7
IL-187,"Warren County",48.0,30,-2.1,50.1
IL-189,"Washington County",52.4,25,-2.3,54.7
IL-191,"Wayne County",51.7,19,-2.8,54.5
IL-193,"White County",52.1,17,-3.5,55.6
IL-195,"Whiteside County",47.4,39,-1.2,48.6
IL-197,"Will County",46.9,33,-1.6,48.5
IL-199,"Williamson County",52.2,19,-3.2,55.4
IL-201,"Winnebago County",46.2,38,-1.1,47.3
IL-203,"Woodford County",48.8,42,-1.0,49.8
IN-001,"Adams County",47.0,33,-1.4,48.4
IN-003,"Allen County",46.4,29,-1.8,48.2
IN-005,"Bartholomew County",50.6,30,-1.8,52.4
IN-007,"Benton County",48.0,40,-1.1,49.1
IN-009,"Blackford County",48.4,40,-0.9,49.3
IN-011,"Boone County",48.2,38,-1.2,49.4
IN-013,"Brown County",49.9,30,-1.9,51.8
IN-015,"Carroll County",48.0,36,-1.3,49.3
IN-017,"Cass County",47.4,34,-1.5,48.9
IN-019,"Clark County",52.4,32,-1.6,54
IN-021,"Clay County",49.6,27,-2.1,51.7
IN-023,"Clinton County",47.9,35,-1.4,49.3
IN-025,"Crawford County",51.2,17,-2.9,54.1
IN-027,"Daviess County",51.9,36,-1.4,53.3
IN-029,"Dearborn County",50.9,36,-1.1,52
IN-031,"Decatur County",50.0,30,-1.8,51.8
IN-033,"DeKalb County",45.6,30,-1.8,47.4
IN-035,"Delaware County",49.5,51,-0.2,49.7
IN-037,"Dubois County",51.4,22,-2.6,54
IN-039,"Elkhart County",45.8,39,-1.1,46.9
IN-041,"Fayette County",49.4,38,-1.0,50.4
IN-043,"Floyd County",52.7,33,-1.6,54.3
IN-045,"Fountain County",48.5,33,-1.8,50.3
IN-047,"Franklin County",50.1,39,-1.1,51.2
IN-049,"Fulton County",46.8,40,-1.1,47.9
IN-051,"Gibson County",52.6,24,-2.3,54.9
IN-053,"Grant County",48.0,33,-1.5,49.5
IN-055,"Greene County",50.6,35,-1.6,52.2
IN-057,"Hamilton County",48.9,37,-1.1,50
IN-059,"Hancock County",49.4,34,-1.2,50.6
IN-061,"Harrison County",52.4,26,-2.0,54.4
IN-063,"Hendricks County",48.6,30,-1.7,50.3
IN-065,"Henry County",49.1,45,-0.5,49.6
IN-067,"Howard County",47.4,27,-2.0,49.4
IN-069,"Huntington County",47.2,32,-1.6,48.8
IN-071,"Jackson County",51.1,32,-1.8,52.9
IN-073,"Jasper County",47.2,38,-1.3,48.5
IN-075,"Jay County",48.1,42,-0.8,48.9
IN-077,"Jefferson County",51.8,35,-1.3,53.1
IN-079,"Jennings County",51.2,32,-1.6,52.8
IN-081,"Johnson County",49.6,30,-1.7,51.3
IN-083,"Knox County",52.2,34,-1.7,53.9
IN-085,"Kosciusko County",46.6,41,-1.0,47.6
IN-087,"LaGrange County",45.5,36,-1.4,46.9
IN-089,"Lake County",46.3,34,-1.5,47.8
IN-091,"LaPorte County",45.0,26,-2.2,47.2
IN-093,"Lawrence County",50.5,27,-2.1,52.6
IN-095,"Madison County",49.3,44,-0.7,50
IN-097,"Marion County",49.4,33,-1.4,50.8
IN-099,"Marshall County",46.2,41,-1.0,47.2
IN-101,"Martin County",51.2,30,-1.8,53
IN-103,"Miami County",47.3,30,-1.7,49
IN-105,"Monroe County",49.8,29,-1.9,51.7
IN-107,"Montgomery County",48.3,36,-1.5,49.8
IN-109,"Morgan County",49.4,28,-1.9,51.3
IN-111,"Newton County",47.7,39,-1.1,48.8
IN-113,"Noble County",46.1,37,-1.2,47.3
IN-115,"Ohio County",51.4,33,-1.3,52.7
IN-117,"Orange County",50.8,20,-2.5,53.3
IN-119,"Owen County",49.7,30,-1.8,51.5
IN-121,"Parke County",48.4,22,-2.7,51.1
IN-123,"Perry County",51.3,13,-3.7,55
IN-125,"Pike County",52.3,31,-1.9,54.2
IN-127,"Porter County",45.4,29,-2.0,47.4
IN-129,"Posey County",52.5,15,-3.5,56
IN-131,"Pulaski County",46.9,41,-1.2,48.1
IN-133,"Putnam County",48.4,24,-2.3,50.7
IN-135,"Randolph County",48.6,50,-0.3,48.9
IN-137,"Ripley County",50.4,34,-1.5,51.9
IN-139,"Rush County",49.4,34,-1.3,50.7
IN-141,"St. Joseph County",45.4,33,-1.5,46.9
IN-143,"Scott County",51.9,33,-1.4,53.3
IN-145,"Shelby County",49.9,30,-1.7,51.6
IN-147,"Spencer County",51.9,12,-3.5,55.4
IN-149,"Starke County",46.1,33,-1.5,47.6
IN-151,"Steuben County",45.0,35,-1.5,46.5
IN-153,"Sullivan County",51.0,32,-1.7,52.7
IN-155,"Switzerland County",51.7,34,-1.4,53.1
IN-157,"Tippecanoe County",48.8,42,-0.8,49.6
IN-159,"Tipton County",48.0,34,-1.5,49.5
IN-161,"Union County",49.5,39,-0.8,50.3
IN-163,"Vanderburgh County",52.9,19,-2.9,55.8
IN-165,"Vermillion County",48.7,22,-2.6,51.3
IN-167,"Vigo County",49.6,23,-2.5,52.1
IN-169,"Wabash County",47.3,32,-1.6,48.9
IN-171,"Warren County",48.4,36,-1.5,49.9
IN-173,"Warrick County",52.4,20,-2.8,55.2
IN-175,"Washington County",51.2,31,-1.8,53
IN-177,"Wayne County",48.9,43,-0.6,49.5
IN-179,"Wells County",47.4,33,-1.3,48.7
IN-181,"White County",47.8,40,-1.1,48.9
IN-183,"Whitley County",46.7,36,-1.3,48
IA-001,"Adair County",48.2,49,-0.7,48.9
IA-003,"Adams County",48.6,53,-0.8,49.4
IA-005,"Allamakee County",43.7,29,-2.4,46.1
IA-007,"Appanoose County",49.8,48,-0.5,50.3
IA-009,"Audubon County",47.3,46,-0.9,48.2
IA-011,"Benton County",45.6,26,-2.4,48
IA-013,"Black Hawk County",45.5,34,-1.9,47.4
IA-015,"Boone County",47.6,47,-0.9,48.5
IA-017,"Bremer County",45.0,41,-1.5,46.5
IA-019,"Buchanan County",44.6,28,-2.4,47
IA-021,"Buena Vista County",45.5,45,-1.1,46.6
IA-023,"Butler County",45.2,39,-1.6,46.8
IA-025,"Calhoun County",47.0,52,-0.6,47.6
IA-027,"Carroll County",47.5,55,-0.3,47.8
IA-029,"Cass County",48.4,49,-0.8,49.2
IA-031,"Cedar County",46.6,27,-2.2,48.8
IA-033,"Cerro Gordo County",44.7,45,-1.0,45.7
IA-035,"Cherokee County",45.3,38,-1.5,46.8
IA-037,"Chickasaw County",44.0,40,-1.6,45.6
IA-039,"Clarke County",48.8,44,-1.0,49.8
IA-041,"Clay County",44.9,46,-1.0,45.9
IA-043,"Clayton County",43.9,27,-2.8,46.7
IA-045,"Clinton County",47.5,40,-1.1,48.6
IA-047,"Crawford County",47.5,53,-0.4,47.9
IA-049,"Dallas County",48.7,48,-0.7,49.4
IA-051,"Davis County",49.1,38,-1.4,50.5
IA-053,"Decatur County",49.0,42,-1.1,50.1
IA-055,"Delaware County",44.6,28,-2.2,46.8
IA-057,"Des Moines County",48.8,30,-1.9,50.7
IA-059,"Dickinson County",43.9,41,-1.3,45.2
IA-061,"Dubuque County",45.0,30,-2.1,47.1
IA-063,"Emmet County",43.4,38,-1.9,45.3
IA-065,"Fayette County",44.2,37,-1.8,46
IA-067,"Floyd County",44.7,41,-1.4,46.1
IA-069,"Franklin County",45.5,48,-0.8,46.3
IA-071,"Fremont County",50.6,48,-0.8,51.4
IA-073,"Greene County",47.8,51,-0.5,48.3
IA-075,"Grundy County",45.9,38,-1.5,47.4
IA-077,"Guthrie County",48.1,50,-0.6,48.7
IA-079,"Hamilton County",46.3,43,-1.1,47.4
IA-081,"Hancock County",44.7,44,-1.1,45.8
IA-083,"Hardin County",46.3,47,-0.9,47.2
IA-085,"Harrison County",48.5,44,-1.0,49.5
IA-087,"Henry County",48.4,26,-2.2,50.6
IA-089,"Howard County",43.1,40,-1.5,44.6
IA-091,"Humboldt County",46.0,42,-1.1,47.1
IA-093,"Ida County",46.4,46,-1.0,47.4
IA-095,"Iowa County",47.0,33,-1.9,48.9
IA-097,"Jackson County",46.4,37,-1.5,47.9
IA-099,"Jasper County",48.2,45,-0.9,49.1
IA-101,"Jefferson County",48.1,24,-2.3,50.4
IA-103,"Johnson County",47.0,30,-2.1,49.1
IA-105,"Jones County",46.4,37,-1.3,47.7
IA-107,"Keokuk County",48.0,37,-1.6,49.6
IA-109,"Kossuth County",44.5,40,-1.4,45.9
IA-111,"Lee County",49.2,26,-2.4,51.6
IA-113,"Linn County",46.1,33,-1.7,47.8
IA-115,"Louisa County",48.1,30,-2.1,50.2
IA-117,"Lucas County",49.2,45,-0.8,50
IA-119,"Lyon County",43.6,30,-2.4,46
IA-121,"Madison County",49.1,52,-0.5,49.6
IA-123,"Mahaska County",48.8,44,-0.9,49.7
IA-125,"Marion County",49.4,47,-0.7,50.1
IA-127,"Marshall County",46.8,39,-1.4,48.2
IA-129,"Mills County",50.2,50,-0.6,50.8
IA-131,"Mitchell County",44.0,41,-1.2,45.2
IA-133,"Monona County",47.6,40,-1.2,48.8
IA-135,"Monroe County",49.3,43,-0.9,50.2
IA-137,"Montgomery County",49.7,53,-0.4,50.1
IA-139,"Muscatine County",47.1,23,-2.6,49.7
IA-141,"O'Brien County",44.9,40,-1.3,46.2
IA-143,"Osceola County",43.7,35,-1.7,45.4
IA-145,"Page County",50.1,52,-0.5,50.6
IA-147,"Palo Alto County",44.4,38,-1.6,46
IA-149,"Plymouth County",46.1,40,-1.2,47.3
IA-151,"Pocahontas County",45.6,40,-1.4,47
IA-153,"Polk County",48.9,47,-0.8,49.7
IA-155,"Pottawattamie County",49.2,49,-0.8,50
IA-157,"Poweshiek County",47.3,40,-1.4,48.7
IA-159,"Ringgold County",48.6,44,-1.1,49.7
IA-161,"Sac County",46.8,54,-0.5,47.3
IA-163,"Scott County",47.8,37,-1.2,49
IA-165,"Shelby County",47.9,48,-0.7,48.6
IA-167,"Sioux County",44.7,34,-2.0,46.7
IA-169,"Story County",47.4,44,-1.1,48.5
IA-171,"Tama County",46.2,33,-1.9,48.1
IA-173,"Taylor County",49.2,53,-0.6,49.8
IA-175,"Union County",48.1,44,-1.2,49.3
IA-177,"Van Buren County",48.1,22,-3.0,51.1
IA-179,"Wapello County",48.9,40,-1.4,50.3
IA-181,"Warren County",49.9,55,-0.3,50.2
IA-183,"Washington County",47.8,29,-1.9,49.7
IA-185,"Wayne County",49.2,45,-0.9,50.1
IA-187,"Webster County",46.6,44,-0.9,47.5
IA-189,"Winnebago County",43.6,39,-1.6,45.2
IA-191,"Winneshiek County",44.1,43,-1.0,45.1
IA-193,"Woodbury County",46.8,38,-1.3,48.1
IA-195,"Worth County",44.0,46,-1.1,45.1
IA-197,"Wright County",45.6,42,-1.0,46.6
KS-001,"Allen County",54.1,34,-1.7,55.8
KS-003,"Anderson County",53.7,39,-1.4,55.1
KS-005,"Atchison County",51.9,44,-1.2,53.1
KS-007,"Barber County",55.2,50,-0.7,55.9
KS-009,"Barton County",52.3,42,-1.1,53.4
KS-011,"Bourbon County",53.9,30,-2.0,55.9
KS-013,"Brown County",51.5,48,-0.8,52.3
KS-015,"Butler County",54.8,52,-0.5,55.3
KS-017,"Chase County",53.3,47,-1.1,54.4
KS-019,"Chautauqua County",55.7,40,-1.7,57.4
KS-021,"Cherokee County",55.3,31,-2.1,57.4
KS-023,"Cheyenne County",48.5,52,-0.7,49.2
KS-025,"Clark County",54.8,47,-0.9,55.7
KS-027,"Clay County",52.8,53,-0.5,53.3
KS-029,"Cloud County",52.3,48,-0.4,52.7
KS-031,"Coffey County",53.8,47,-1.0,54.8
KS-033,"Comanche County",54.9,49,-0.8,55.7
KS-035,"Cowley County",55.8,48,-0.8,56.6
KS-037,"Crawford County",54.3,28,-2.2,56.5
KS-039,"Decatur County",49.9,50,-0.5,50.4
KS-041,"Dickinson County",53.8,59,-0.1,53.9
KS-043,"Doniphan County",52.0,41,-1.1,53.1
KS-045,"Douglas County",53.6,49,-0.8,54.4
KS-047,"Edwards County",52.9,43,-1.0,53.9
KS-049,"Elk County",54.9,41,-1.4,56.3
KS-051,"Ellis County",51.5,44,-1.0,52.5
KS-053,"Ellsworth County",52.9,47,-0.8,53.7
KS-055,"Finney County",52.2,56,-0.2,52.4
KS-057,"Ford County",53.4,55,-0.4,53.8
KS-059,"Franklin County",53.7,47,-0.9,54.6
KS-061,"Geary County",53.6,60,-0.1,53.7
KS-063,"Gove County",51.6,61,0.0,51.6
KS-065,"Graham County",51.3,49,-0.5,51.8
KS-067,"Grant County",52.6,49,-0.7,53.3
KS-069,"Gray County",52.5,50,-0.7,53.2
KS-071,"Greeley County",49.5,48,-0.8,50.3
KS-073,"Greenwood County",54.3,45,-1.0,55.3
KS-075,"Hamilton County",51.7,53,-0.5,52.2
KS-077,"Harper County",55.3,42,-1.1,56.4
KS-079,"Harvey County",54.6,57,-0.3,54.9
KS-081,"Haskell County",52.4,45,-0.9,53.3
KS-083,"Hodgeman County",53.0,53,-0.4,53.4
KS-085,"Jackson County",51.4,40,-1.4,52.8
KS-087,"Jefferson County",52.3,37,-1.3,53.6
KS-089,"Jewell County",51.1,48,-0.5,51.6
KS-091,"Johnson County",53.0,38,-1.2,54.2
KS-093,"Kearny County",52.0,55,-0.3,52.3
KS-095,"Kingman County",54.2,41,-1.2,55.4
KS-097,"Kiowa County",53.5,44,-1.1,54.6
KS-099,"Labette County",55.6,32,-2.0,57.6
KS-101,"Lane County",51.8,61,0.0,51.8
KS-103,"Leavenworth County",52.8,44,-1.1,53.9
KS-105,"Lincoln County",52.7,52,-0.5,53.2
KS-107,"Linn County",53.8,34,-1.5,55.3
KS-109,"Logan County",50.5,51,-0.4,50.9
KS-111,"Lyon County",53.2,51,-1.0,54.2
KS-113,"McPherson County",53.7,57,-0.4,54.1
KS-115,"Marion County",53.7,56,-0.5,54.2
KS-117,"Marshall County",52.0,60,-0.2,52.2
KS-119,"Meade County",53.9,43,-1.1,55
KS-121,"Miami County",53.3,40,-1.3,54.6
KS-123,"Mitchell County",51.6,43,-1.0,52.6
KS-125,"Montgomery County",55.8,35,-1.9,57.7
KS-127,"Morris County",53.0,57,-0.6,53.6
KS-129,"Morton County",53.8,61,0.1,53.7
KS-131,"Nemaha County",51.0,48,-0.9,51.9
KS-133,"Neosho County",54.6,31,-2.0,56.6
KS-135,"Ness County",51.8,45,-1.0,52.8
KS-137,"Norton County",50.1,45,-0.9,51
KS-139,"Osage County",53.9,61,-0.1,54
KS-141,"Osborne County",51.6,42,-0.9,52.5
KS-143,"Ottawa County",53.0,53,-0.3,53.3
KS-145,"Pawnee County",52.4,39,-1.2,53.6
KS-147,"Phillips County",50.5,41,-1.2,51.7
KS-149,"Pottawatomie County",52.6,55,-0.5,53.1
KS-151,"Pratt County",53.4,42,-1.3,54.7
KS-153,"Rawlins County",48.8,45,-0.9,49.7
KS-155,"Reno County",53.8,43,-1.1,54.9
KS-157,"Republic County",51.2,50,-0.5,51.7
KS-159,"Rice County",53.0,45,-1.1,54.1
KS-161,"Riley County",53.2,61,-0.2,53.4
KS-163,"Rooks County",51.5,44,-0.8,52.3
KS-165,"Rush County",51.7,39,-1.3,53
KS-167,"Russell County",52.6,50,-0.4,53
KS-169,"Saline County",53.6,54,-0.3,53.9
KS-171,"Scott County",51.4,57,-0.1,51.5
KS-173,"Sedgwick County",55.2,52,-0.5,55.7
KS-175,"Seward County",53.2,42,-1.2,54.4
KS-177,"Shawnee County",53.4,56,-0.5,53.9
KS-179,"Sheridan County",51.1,66,0.4,50.7
KS-181,"Sherman County",48.6,53,-0.3,48.9
KS-183,"Smith County",50.4,40,-1.4,51.8
KS-185,"Stafford County",52.6,40,-1.4,54
KS-187,"Stanton County",52.8,55,-0.3,53.1
KS-189,"Stevens County",53.4,50,-0.5,53.9
KS-191,"Sumner County",55.9,44,-0.7,56.6
KS-193,"Thomas County",49.5,53,-0.4,49.9
KS-195,"Trego County",51.2,44,-1.0,52.2
KS-197,"Wabaunsee County",53.6,62,0.0,53.6
KS-199,"Wallace County",49.0,48,-0.8,49.8
KS-201,"Washington County",51.4,46,-0.7,52.1
KS-203,"Wichita County",50.6,54,-0.4,51
KS-205,"Wilson County",55.0,37,-1.8,56.8
KS-207,"Woodson County",54.3,41,-1.4,55.7
KS-209,"Wyandotte County",52.8,38,-1.3,54.1
KY-001,"Adair County",52.2,15,-3.1,55.3
KY-003,"Allen County",53.9,15,-3.2,57.1
KY-005,"Anderson County",51.6,26,-2.4,54
KY-007,"Ballard County",55.3,25,-1.9,57.2
KY-009,"Barren County",53.6,15,-3.1,56.7
KY-011,"Bath County",50.8,16,-3.1,53.9
KY-013,"Bell County",52.2,20,-2.4,54.6
KY-015,"Boone County",51.4,39,-1.2,52.6
KY-017,"Bourbon County",50.8,24,-2.4,53.2
KY-019,"Boyd County",52.2,33,-1.5,53.7
KY-021,"Boyle County",50.9,16,-3.2,54.1
KY-023,"Bracken County",51.0,26,-1.8,52.8
KY-025,"Breathitt County",52.5,18,-2.7,55.2
KY-027,"Breckinridge County",52.0,17,-3.1,55.1
KY-029,"Bullitt County",53.3,32,-1.8,55.1
KY-031,"Butler County",54.7,28,-1.9,56.6
KY-033,"Caldwell County",54.4,19,-2.8,57.2
KY-035,"Calloway County",56.0,29,-2.0,58
KY-037,"Campbell County",51.4,34,-1.4,52.8
KY-039,"Carlisle County",55.5,25,-2.0,57.5
KY-041,"Carroll County",52.1,32,-1.6,53.7
KY-043,"Carter County",51.2,27,-2.0,53.2
KY-045,"Casey County",51.1,14,-3.3,54.4
KY-047,"Christian County",54.8,23,-2.4,57.2
KY-049,"Clark County",51.0,19,-2.8,53.8
KY-051,"Clay County",53.2,31,-1.8,55
KY-053,"Clinton County",53.5,25,-2.2,55.7
KY-055,"Crittenden County",54.0,21,-2.8,56.8
KY-057,"Cumberland County",53.5,17,-2.8,56.3
KY-059,"Daviess County",52.7,13,-3.3,56
KY-061,"Edmonson County",54.0,25,-2.4,56.4
KY-063,"Elliott County",51.2,22,-2.3,53.5
KY-065,"Estill County",51.9,18,-3.0,54.9
KY-067,"Fayette County",50.7,22,-2.6,53.3
KY-069,"Fleming County",50.5,16,-2.8,53.3
KY-071,"Floyd County",53.1,22,-2.2,55.3
KY-073,"Franklin County",51.8,27,-2.1,53.9
KY-075,"Fulton County",56.0,20,-2.4,58.4
KY-077,"Gallatin County",51.9,34,-1.4,53.3
KY-079,"Garrard County",51.3,17,-3.0,54.3
KY-081,"Grant County",51.3,32,-1.7,53
KY-083,"Graves County",55.7,25,-2.0,57.7
KY-085,"Grayson County",53.2,24,-2.3,55.5
KY-087,"Green County",52.9,18,-2.8,55.7
KY-089,"Greenup County",51.6,31,-1.5,53.1
KY-091,"Hancock County",51.7,12,-3.9,55.6
KY-093,"Hardin County",52.8,24,-2.2,55
KY-095,"Harlan County",51.1,22,-2.2,53.3
KY-097,"Harrison County",51.1,28,-2.0,53.1
KY-099,"Hart County",53.4,20,-2.5,55.9
KY-101,"Henderson County",52.8,13,-3.6,56.4
KY-103,"Henry County",51.8,30,-1.9,53.7
KY-105,"Hickman County",55.7,22,-2.2,57.9
KY-107,"Hopkins County",54.1,17,-2.9,57
KY-109,"Jackson County",51.9,23,-2.4,54.3
KY-111,"Jefferson County",53.2,32,-1.7,54.9
KY-113,"Jessamine County",51.0,18,-2.9,53.9
KY-115,"Johnson County",52.4,25,-2.1,54.5
KY-117,"Kenton County",51.3,38,-1.3,52.6
KY-119,"Knott County",52.4,22,-2.3,54.7
KY-121,"Knox County",53.4,28,-1.8,55.2
KY-123,"Larue County",52.7,20,-2.5,55.2
KY-125,"Laurel County",52.8,29,-1.9,54.7
KY-127,"Lawrence County",52.2,29,-1.9,54.1
KY-129,"Lee County",52.3,16,-2.9,55.2
KY-131,"Leslie County",52.6,24,-2.1,54.7
KY-133,"Letcher County",52.0,24,-1.9,53.9
KY-135,"Lewis County",50.7,23,-2.2,52.9
KY-137,"Lincoln County",51.1,16,-3.0,54.1
KY-139,"Livingston County",55.0,25,-2.0,57
KY-141,"Logan County",54.7,22,-2.4,57.1
KY-143,"Lyon County",55.2,24,-2.3,57.5
KY-145,"McCracken County",55.6,31,-1.5,57.1
KY-147,"McCreary County",52.9,23,-2.1,55
KY-149,"McLean County",53.6,17,-2.9,56.5
KY-151,"Madison County",51.5,17,-3.0,54.5
KY-153,"Magoffin County",52.1,21,-2.5,54.6
KY-155,"Marion County",51.8,16,-3.1,54.9
KY-157,"Marshall County",55.8,25,-2.0,57.8
KY-159,"Martin County",52.7,19,-2.3,55
KY-161,"Mason County",50.5,25,-2.3,52.8
KY-163,"Meade County",52.3,21,-2.5,54.8
KY-165,"Menifee County",51.0,17,-3.1,54.1
KY-167,"Mercer County",51.2,18,-2.9,54.1
KY-169,"Metcalfe County",52.8,15,-3.1,55.9
KY-171,"Monroe County",53.4,13,-3.2,56.6
KY-173,"Montgomery County",51.0,19,-2.7,53.7
KY-175,"Morgan County",51.4,17,-2.7,54.1
KY-177,"Muhlenberg County",54.6,23,-2.3,56.9
KY-179,"Nelson County",52.5,22,-2.4,54.9
