State,County,CS,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,COVID Deaths (Normalized by Population),COVID Cases (Normalized by Population),COVID Cases Rates
Kentucky,Fayette,FayetteKentucky,0.8037883311723469,0.19392856380482204,0.00228310502283105,0.0,0.0,0.0,139,58.16666666666666,40.0,8.355201267514978e-05,0.004539659355349805,5.6363636360000005
Kentucky,Greenup,GreenupKentucky,0.9550333225362664,0.044503714500770925,0.0004629629629629631,0.0,0.0,0.0,119,45.83333333333334,30.66666666666667,0.0,0.0007977662544874351,1.654545455
Kentucky,Hardin,HardinKentucky,0.7368619987244321,0.26222350481312634,0.000914496462441668,0.0,0.0,0.0,105,59.83333333333334,41.66666666666666,5.407451468123074e-05,0.0014780367346203067,27.40357143
Kentucky,Henderson,HendersonKentucky,0.7146282455859247,0.2689132304611144,0.0164585239529608,0.0,0.0,0.0,120,65.0,36.0,6.635700066357e-05,0.0035390400353904005,0.7666666670000001
Kentucky,Jefferson,JeffersonKentucky,0.5504142026598796,0.4180976620006488,0.027836414901314967,0.003651720438156549,0.0,0.0,174,76.66666666666667,48.83333333333334,0.000255622054966567,0.005141133370807179,1.708498024
Kentucky,Jessamine,JessamineKentucky,0.9152264103671104,0.08386159522213055,0.0009119944107592883,0.0,0.0,0.0,126,50.0,34.0,0.0,0.0019587914626258895,2.104420136
Kentucky,Livingston,LivingstonKentucky,0.8801937892449893,0.11852415947295948,0.0012820512820512825,0.0,0.0,0.0,115,53.33333333333334,40.0,0.0,0.0010876658690450293,47.12077922
Kentucky,McCracken,McCrackenKentucky,0.720939427910669,0.27677871466487314,0.0022818574244579184,0.0,0.0,0.0,115,60.66666666666666,42.16666666666666,4.585893790699807e-05,0.002568100522791892,1.43956044
Kentucky,Morgan,MorganKentucky,0.9302053736177084,0.06888138437315927,0.0009132420091324203,0.0,0.0,0.0,112,48.5,36.0,0.0,0.0006010970020287024,0.101503759
Kentucky,Oldham,OldhamKentucky,0.8564975014334971,0.13517932509396702,0.00832317347253587,0.0,0.0,0.0,129,57.5,40.333333333333336,0.00010479198790401054,0.0019461369182173385,2.8535714289999996
Kentucky,Perry,PerryKentucky,0.8221085558194471,0.17694447448358328,0.00047348484848484855,0.00047348484848484855,0.0,0.0,164,54.66666666666666,38.833333333333336,3.882288997592981e-05,0.002212904728627999,0.12857142900000001
Kentucky,Pike,PikeKentucky,0.8228995079992019,0.1752777507776528,0.001822741223145445,0.0,0.0,0.0,126,54.66666666666666,39.16666666666666,3.455663833022323e-05,0.001485935448199599,2.321678322
Kentucky,Pulaski,PulaskiKentucky,0.8829425264245211,0.11705747357547898,0.0,0.0,0.0,0.0,100,52.16666666666666,39.0,3.077917481032333e-05,0.0014466212160851968,1.5
Kentucky,Simpson,SimpsonKentucky,0.8916382358874172,0.10687461100505916,0.001487153107523478,0.0,0.0,0.0,101,51.0,39.333333333333336,0.00021537798836958864,0.004199870773206978,2.35
Kentucky,Trigg,TriggKentucky,0.9198994518966286,0.07962024070663758,0.0004803073967339097,0.0,0.0,0.0,101,49.33333333333334,36.16666666666666,0.0,0.001774622892635315,1.3924812030000002
Kentucky,Warren,WarrenKentucky,0.8169594636499179,0.1830405363500822,0.0,0.0,0.0,0.0,100,55.83333333333334,39.333333333333336,9.782085239585841e-05,0.011640681435107152,1.187719298
Kentucky,Washington,WashingtonKentucky,0.9058378391564882,0.0927783875674733,0.0013837732760384695,0.0,0.0,0.0,112,50.33333333333334,37.333333333333336,0.0,0.0019842910293509713,1.045454545
Louisiana,Ascension,AscensionLouisiana,0.903180340511005,0.08902815990485842,0.007333624126261155,0.00045787545787545793,0.0,0.0,156,50.5,33.666666666666664,0.00045812138637009887,0.009581055890809136,24.31617647
Louisiana,Bossier,BossierLouisiana,0.8036610137153722,0.19542448982218605,0.000914496462441668,0.0,0.0,0.0,140,58.16666666666666,38.0,0.000244019553050638,0.007131668227867033,0.571428571
Louisiana,Caddo,CaddoLouisiana,0.8374239261666135,0.16165271279922194,0.0009233610341643582,0.0,0.0,0.0,128,55.83333333333334,37.0,0.0009783350818470967,0.014229571530865431,15.06422925
Louisiana,Calcasieu,CalcasieuLouisiana,0.6604324175961275,0.3318062729246201,0.007304688474686228,0.0004566210045662101,0.0,0.0,156,63.83333333333334,44.0,0.0002900174993609784,0.008498987396527656,25.26666667
Louisiana,East Baton Rouge,East Baton RougeLouisiana,0.6271377598123611,0.3532337749831574,0.018715223195348952,0.0009132420091324203,0.0,0.0,156,70.83333333333333,45.33333333333334,0.0006158265141719633,0.012157460704132855,35.98564103
Louisiana,Iberville,IbervilleLouisiana,0.8388789081019038,0.14970806198068715,0.01095640891284278,0.0004566210045662101,0.0,0.0,153,57.66666666666666,37.0,0.0013226292639414352,0.022115591645904462,429.0
Louisiana,Jefferson,JeffersonLouisiana,0.8023442373431147,0.1935474212141627,0.0041083414427227575,0.0,0.0,0.0,126,58.16666666666666,39.333333333333336,0.0011214054331515192,0.02228244156552823,52.02766798
Louisiana,Lafayette,LafayetteLouisiana,0.7204546083953224,0.2790887706001113,0.0004566210045662101,0.0,0.0,0.0,105,61.33333333333334,42.0,0.0001841319202913376,0.00965260444371701,9.641353383
Louisiana,Lafourche,LafourcheLouisiana,0.8668009878407701,0.131813949410531,0.0013850627486991125,0.0,0.0,0.0,126,53.0,36.833333333333336,0.0009117544614502018,0.012057696641875141,325.64285710000007
Louisiana,Livingston,LivingstonLouisiana,0.7270027085009723,0.2670384286221658,0.005958862876861885,0.0,0.0,0.0,122,61.5,42.16666666666666,0.0002699074501559071,0.006982079565875175,98.82857143
Louisiana,Orleans,OrleansLouisiana,0.8461045591631713,0.1525218144632023,0.0013736263736263735,0.0,0.0,0.0,115,54.33333333333334,35.666666666666664,0.0013687253937007874,0.02029763369422572,26.75824176
Louisiana,Ouachita,OuachitaLouisiana,0.8939674200765547,0.10603257992344536,0.0,0.0,0.0,0.0,100,50.0,34.666666666666664,0.0004893038185269998,0.0161405019604773,24.95
Louisiana,Pointe Coupee,Pointe CoupeeLouisiana,0.9282852733519908,0.06590778068259774,0.005806945965411353,0.0,0.0,0.0,140,47.5,32.5,0.001242521859180856,0.011780947998159227,390.0
Louisiana,St. Bernard,St. BernardLouisiana,0.6793798448974734,0.3078347052802477,0.012785449822278928,0.0,0.0,0.0,123,65.5,43.33333333333334,0.00048683430700194736,0.013144526289052579,42.78928571
Louisiana,St. James,St. JamesLouisiana,0.9485412251032536,0.05000809519783619,0.0009661835748792268,0.0004844961240310077,0.0,0.0,154,46.0,30.16666666666667,0.0013746681835419036,0.017775881683731513,3.802371542
Louisiana,St. John the Baptist,St. John the BaptistLouisiana,0.930693170976018,0.06699922860840933,0.0023076004155725225,0.0,0.0,0.0,108,48.0,33.333333333333336,0.0020309545486378597,0.02278404183299484,31.17142857
Louisiana,St. Tammany,St. TammanyLouisiana,0.8440018366855228,0.1505149409881664,0.005483222326310745,0.0,0.0,0.0,143,56.16666666666666,37.16666666666666,0.0006719939789339487,0.00910455842315653,15.5
Louisiana,West Baton Rouge,West Baton RougeLouisiana,0.7754310452379171,0.21909199790403475,0.005476956858048256,0.0,0.0,0.0,143,59.0,39.0,0.0011713583978839978,0.009975439259399206,26.85714286
Maine,Androscoggin,AndroscogginMaine,0.8868542335036079,0.1131457664963919,0.0,0.0,0.0,0.0,100,50.83333333333334,34.333333333333336,3.6942286912271305e-05,0.004470016716384828,33.84912281
Maine,Aroostook,AroostookMaine,0.8397784265289318,0.15748309504204408,0.0009132420091324203,0.0018252364198917087,0.0,0.0,174,54.5,35.833333333333336,1.491313101185594e-05,0.00035791514428454253,3.415789474
Maine,Cumberland,CumberlandMaine,0.8594006537415475,0.13831624123562145,0.0022831050228310505,0.0,0.0,0.0,150,54.33333333333334,37.16666666666666,0.00020338776215835094,0.0058745165303403695,9.121428571000001
Maine,Hancock,HancockMaine,0.9287970656486264,0.06481273548419292,0.005933577862614468,0.0004566210045662101,0.0,0.0,182,48.5,36.333333333333336,1.81861167184971e-05,0.0002909778674959536,1.8
Maine,Kennebec,KennebecMaine,0.965024616112899,0.03497538388710094,0.0,0.0,0.0,0.0,100,44.83333333333334,30.0,8.176481169563867e-05,0.0012019427319258883,22.86166008
Maine,Oxford,OxfordMaine,0.8980952820877857,0.1019047179122143,0.0,0.0,0.0,0.0,97,50.83333333333334,32.5,0.0,0.0006382061233290211,0.246428571
Maine,Penobscot,PenobscotMaine,0.9132357734264064,0.08676422657359383,0.0,0.0,0.0,0.0,100,48.83333333333334,33.333333333333336,1.3145095564844756e-05,0.0007098351605016168,1.428571429
Maine,Washington,WashingtonMaine,0.9774472873755928,0.021140260226769143,0.001412452397637945,0.0,0.0,0.0,147,44.5,33.833333333333336,0.0,0.00015934223525287613,0.75
Maine,York,YorkMaine,0.9221153225876182,0.07112772754836118,0.006012902244972925,0.000744047619047619,0.0,0.0,159,48.66666666666666,35.833333333333336,5.297605000939121e-05,0.0025476664049970863,3.766666667
Maryland,Anne Arundel,Anne ArundelMaryland,0.7603740900402055,0.2200803565026891,0.01954555345710536,0.0,0.0,0.0,143,68.33333333333333,41.0,0.000360821360624549,0.008863429978212605,0.989705882
Maryland,Baltimore,BaltimoreMaryland,0.7293859320807444,0.2414177707912269,0.02646280909249694,0.0022781146293385235,0.0004553734061930783,0.0,204,72.0,41.833333333333336,0.0005728996700387976,0.009717538706987201,6.159340659
Maryland,Calvert,CalvertMaryland,0.8031614438371427,0.19077437422366508,0.0060641819391922995,0.0,0.0,0.0,147,62.83333333333334,41.833333333333336,0.00029181302350716023,0.004485274250202648,63.91652174
Maryland,Carroll,CarrollMaryland,0.8016964514833209,0.19222211416064144,0.006081434356037742,0.0,0.0,0.0,122,64.0,42.16666666666666,0.0006648975642190126,0.006743961008507127,102.39695649999999
Maryland,Cecil,CecilMaryland,0.7426684964848741,0.2396121035638448,0.01632663508669826,0.0013927648645829195,0.0,0.0,187,64.16666666666667,41.66666666666666,0.00029167274318214965,0.004666763890914394,6.769172932000001
Maryland,Charles,CharlesMaryland,0.8144376691560155,0.17697976728545714,0.008582563558527436,0.0,0.0,0.0,133,62.33333333333334,42.16666666666666,0.0005267767997696883,0.008569310963695278,14.9173913
Maryland,Dorchester,DorchesterMaryland,0.8014484617112059,0.1944456920428176,0.0036492252414102853,0.0004566210045662101,0.0,0.0,151,59.33333333333334,41.0,0.00015659745059350434,0.0058880641423157635,6.418796992000001
Maryland,Frederick,FrederickMaryland,0.7887777190718176,0.2059975513471434,0.0052247295810389964,0.0,0.0,0.0,122,63.66666666666666,42.66666666666666,0.00045463827360747765,0.009605196746639337,18.00790514
Maryland,Garrett,GarrettMaryland,0.8772944375649699,0.12270556243503,0.0,0.0,0.0,0.0,100,52.16666666666666,38.833333333333336,3.446611980423244e-05,0.00037912731784655684,3.6527472530000002
Maryland,Harford,HarfordMaryland,0.7184350836344041,0.2587763188145636,0.020927696952950586,0.0018609005980817813,0.0,0.0,156,67.66666666666667,42.333333333333336,0.00024271749640817253,0.0044119777169679105,32.5701581
Maryland,Howard,HowardMaryland,0.7780821917808218,0.2219178082191781,0.0,0.0,0.0,0.0,92,56.5,36.833333333333336,0.0002732659891307685,0.007884798427952961,11.30651341
Maryland,Kent,KentMaryland,0.7901674734791072,0.2008834747445665,0.008949051776326263,0.0,0.0,0.0,150,62.0,40.66666666666666,0.001235712079085573,0.010297600659046443,18.74385965
Maryland,Montgomery,MontgomeryMaryland,0.7813303300517958,0.21484539850749412,0.003824271440710065,0.0,0.0,0.0,143,58.66666666666666,40.66666666666666,0.0007033486629713102,0.014088863677894865,35.87916431
Maryland,Prince George's,Prince George'sMaryland,0.6850749806622253,0.2966714075404845,0.017340369788157797,0.0009132420091324203,0.0,0.0,166,68.5,43.33333333333334,0.0007544040812600967,0.020504175065735427,3.281818182
Maryland,Washington,WashingtonMaryland,0.7676693805058964,0.22948133906596554,0.0028492804281380576,0.0,0.0,0.0,112,61.33333333333334,41.333333333333336,0.0001853703102966587,0.0046210170209667065,228.6278195
Massachusetts,Barnstable,BarnstableMassachusetts,0.9434914487122564,0.04976549811653799,0.0067430531712055755,0.0,0.0,0.0,150,46.5,35.666666666666664,0.0006807831353584675,0.007239776515329358,292.72706769999996
Massachusetts,Berkshire,BerkshireMassachusetts,0.8122026692206381,0.18734070977479564,0.0004566210045662101,0.0,0.0,0.0,122,55.83333333333334,35.0,0.00035215776667947243,0.004778140606991933,9.025974026
Massachusetts,Bristol,BristolMassachusetts,0.8547842587085793,0.13380520657075787,0.010953913716096513,0.0004566210045662101,0.0,0.0,151,54.0,38.16666666666666,0.0010173083965981206,0.014571394703273255,23.95964912
Massachusetts,Dukes,DukesMassachusetts,0.9417620730031918,0.050874417632685,0.006435004257345035,0.0009285051067780877,0.0,0.0,177,46.83333333333334,35.5,0.0,0.0024232633279483036,17.04545455
Massachusetts,Essex,EssexMassachusetts,0.8621126926819719,0.13104048059134518,0.006846826726683003,0.0,0.0,0.0,136,53.83333333333334,37.66666666666666,0.001401713994580715,0.02043257958465668,135.0732714
Massachusetts,Franklin,FranklinMassachusetts,0.8588726739066183,0.1397612058748026,0.0013661202185792348,0.0,0.0,0.0,115,53.66666666666666,36.66666666666666,0.0007836990595611285,0.005272157309774865,135.0732714
Massachusetts,Hampden,HampdenMassachusetts,0.8009215913213219,0.1922365792004238,0.006386456072061283,0.0004553734061930783,0.0,0.0,161,58.66666666666666,38.66666666666666,0.001423756143164684,0.014561337301553267,292.075
Massachusetts,Hampshire,HampshireMassachusetts,0.8783143392734303,0.11569379178543986,0.00552761638774085,0.00046425255338904386,0.0,0.0,159,51.83333333333334,37.16666666666666,0.0006963874898961637,0.00600012435490891,6.400412797
Massachusetts,Middlesex,MiddlesexMassachusetts,0.9396374078801294,0.0594340221693255,0.0009285699505452437,0.0,0.0,0.0,119,46.5,33.833333333333336,0.0011553025720063114,0.014889877080025489,111.48676470000001
Massachusetts,Norfolk,NorfolkMassachusetts,0.9193146310042036,0.07518537660069767,0.005043371390532708,0.0004566210045662101,0.0,0.0,156,48.5,35.666666666666664,0.0013158360157051396,0.012994234374447314,15.98529412
Massachusetts,Plymouth,PlymouthMassachusetts,0.8740176648236587,0.1218677145554838,0.0041146206208574785,0.0,0.0,0.0,147,52.16666666666666,36.16666666666666,0.0012778155110686452,0.016684510036415825,482.4175824
Massachusetts,Suffolk,SuffolkMassachusetts,0.6695448761134816,0.3281720188636874,0.0022831050228310505,0.0,0.0,0.0,126,60.5,43.33333333333334,0.0012526324562418289,0.024695642655182752,191.3821429
Massachusetts,Worcester,WorcesterMassachusetts,0.8471005813808419,0.14742495695785615,0.005474461661301993,0.0,0.0,0.0,143,55.66666666666666,38.333333333333336,0.0011124193676546011,0.01489967759101011,152.79264709999998
Michigan,Allegan,AlleganMichigan,0.7803595247540054,0.1963359370699085,0.022610093731641745,0.0006944444444444447,0.0,0.0,151,68.5,40.16666666666666,5.9281340774553064e-05,0.0026845978607904744,401.4892857
Michigan,Bay,BayMichigan,0.8810450301894425,0.11895496981055755,0.0,0.0,0.0,0.0,96,50.33333333333334,29.33333333333333,0.00029090626999980605,0.0038011752613307994,213.71813730000002
Michigan,Berrien,BerrienMichigan,0.7899972168187469,0.18770577842675848,0.02229700475449472,0.0,0.0,0.0,140,66.16666666666667,40.5,0.0003911317396887895,0.0058604572330036965,5.958333333
Michigan,Clinton,ClintonMichigan,0.8712002662698786,0.11870607018568335,0.01009366354443793,0.0,0.0,0.0,143,58.83333333333334,38.833333333333336,0.00015076323889691564,0.002839374332558578,6.312030075
Michigan,Genesee,GeneseeMichigan,0.7905272690615126,0.2011038004640813,0.008368930474406063,0.0,0.0,0.0,131,60.33333333333334,38.66666666666666,0.0007096864812117897,0.006759270895708122,16.93137255
Michigan,Ingham,InghamMichigan,0.820233487379331,0.1746172573979061,0.005149255222763015,0.0,0.0,0.0,147,56.5,37.833333333333336,9.917717146706975e-05,0.0035635383678857477,5.456043956
Michigan,Kalamazoo,KalamazooMichigan,0.7785905621027345,0.2140245369355485,0.007384900961717082,0.0,0.0,0.0,119,59.83333333333334,39.833333333333336,0.0002565398806335026,0.004108410735439476,58.84642857
Michigan,Kent,KentMichigan,0.7675479441086898,0.22423909523617588,0.007756339650568259,0.0004566210045662101,0.0,0.0,153,62.33333333333334,39.16666666666666,0.00020397135268016836,0.007527151783607705,11.45726496
Michigan,Lenawee,LenaweeMichigan,0.7862777762602627,0.20895372738925466,0.0047684963504826886,0.0,0.0,0.0,129,61.16666666666666,40.16666666666666,6.0944022914952614e-05,0.0022447715107007547,21.14285714
Michigan,Macomb,MacombMichigan,0.7880241008040106,0.19170464801758227,0.01957968824618031,0.0006915629322268327,0.0,0.0,165,66.66666666666667,40.333333333333336,0.001048088497114324,0.00849912811852096,100.5464286
Michigan,Manistee,ManisteeMichigan,0.8902530001423706,0.10375959006106096,0.005987409796568233,0.0,0.0,0.0,133,51.83333333333334,34.333333333333336,4.071992833292614e-05,0.0007736786383255966,3.6873065019999998
Michigan,Missaukee,MissaukeeMichigan,0.9001183089147888,0.09622240908285623,0.003659282002354897,0.0,0.0,0.0,115,50.83333333333334,36.16666666666666,6.614631565021828e-05,0.0019182431538563303,195.4727273
Michigan,Monroe,MonroeMichigan,0.9572860250620284,0.042204290942048826,0.0005096839959225281,0.0,0.0,0.0,101,33.0,3.333333333333333,0.00014617940199335548,0.004106312292358804,1.0
Michigan,Oakland,OaklandMichigan,0.7903237300869681,0.19293185017669365,0.016144899352645226,0.0005995203836930456,0.0,0.0,151,67.0,39.833333333333336,0.000867536482652451,0.009582660084733902,1.3
Michigan,Schoolcraft,SchoolcraftMichigan,0.9256437030857212,0.06590811291674674,0.008448183997532228,0.0,0.0,0.0,147,48.33333333333334,30.33333333333333,0.00031421245789553065,0.003525463777587854,9.193675889
Michigan,St. Clair,St. ClairMichigan,0.7250062722665462,0.25398414371017114,0.02055296301871645,0.0004566210045662101,0.0,0.0,151,68.0,39.833333333333336,0.0,0.0004941932295527551,287.543956
Michigan,Tuscola,TuscolaMichigan,0.9386910688676124,0.058988914486528224,0.002320016645859343,0.0,0.0,0.0,115,47.66666666666666,33.833333333333336,0.0004976552780170351,0.004746865728777873,15.89090909
Michigan,Washtenaw,WashtenawMichigan,0.7626481523068094,0.22868353419667145,0.0086683134965192,0.0,0.0,0.0,150,62.5,40.833333333333336,0.00028563578445107605,0.004657223456954687,2.9378881989999996
Michigan,Wayne,WayneMichigan,0.4285687551463432,0.5385807320907254,0.03239389175836515,0.0004566210045662101,0.0,0.0,186,82.0,53.33333333333334,0.0015560127430698269,0.013064904938596947,3.9389610389999996
Michigan,Wexford,WexfordMichigan,0.9378467661291786,0.05793315685441599,0.004220077016405549,0.0,0.0,0.0,126,47.33333333333334,34.666666666666664,0.00011893788468972079,0.0008325651928280456,37.69230769
Minnesota,Anoka,AnokaMinnesota,0.8346050885013382,0.16311179962089462,0.002283111877767167,0.0,0.0,0.0,145,56.33333333333334,37.5,0.00029978622720433935,0.005950896697028194,737.1272727
Minnesota,Becker,BeckerMinnesota,0.9179587914389491,0.08064714690162614,0.0013940616594247885,0.0,0.0,0.0,130,48.0,30.33333333333333,0.0,0.0015977689335618626,1.8
Minnesota,Carlton,CarltonMinnesota,0.9510176607933744,0.047918403142689525,0.001063936063936064,0.0,0.0,0.0,101,44.5,29.0,0.0,0.0023138468400657913,39.87058824
Minnesota,Cook,CookMinnesota,0.9804728128648128,0.019527187135187286,0.0,0.0,0.0,0.0,89,31.33333333333333,17.5,0.0,0.00018304960644334616,1.964285714
Minnesota,Crow Wing,Crow WingMinnesota,0.9160675190427804,0.08207605919163327,0.001856421765586598,0.0,0.0,0.0,137,48.33333333333334,30.0,0.00018445930366612866,0.0015679040811620937,1.857142857
Minnesota,Dakota,DakotaMinnesota,0.8758415051026773,0.12279112708037032,0.0013673678169523664,0.0,0.0,0.0,137,52.66666666666666,28.83333333333333,0.00020744905261047827,0.005169910097640908,1.857142857
Minnesota,Goodhue,GoodhueMinnesota,0.9297882985609609,0.06949020071753842,0.0007215007215007215,0.0,0.0,0.0,133,48.66666666666666,36.333333333333336,0.00017263703064307294,0.0026758739749676306,2.381818182
Minnesota,Hennepin,HennepinMinnesota,0.634864136537166,0.3619420116276169,0.003193851835217207,0.0,0.0,0.0,145,64.66666666666667,43.16666666666666,0.0006130302099075478,0.009394529969356389,44.57857143
Minnesota,Lake,LakeMinnesota,0.9195789817308864,0.07996439726454753,0.0004566210045662101,0.0,0.0,0.0,110,47.66666666666666,27.5,0.0,0.0006578329104407481,1.841073271
Minnesota,Lyon,LyonMinnesota,0.912626891368684,0.08599044737486662,0.0013826612564491589,0.0,0.0,0.0,119,49.16666666666666,31.66666666666667,7.851142341210646e-05,0.01177671351181597,210.64086690000002
Minnesota,Olmsted,OlmstedMinnesota,0.8530577351916789,0.14557364939299555,0.001368615415325499,0.0,0.0,0.0,116,54.5,36.16666666666666,9.476098121837353e-05,0.006683807875269279,0.13636363599999998
Minnesota,Ramsey,RamseyMinnesota,0.8078224417995359,0.18944032736981312,0.0022818574244579193,0.0004553734061930783,0.0,0.0,151,57.33333333333334,32.333333333333336,0.0003961324390673807,0.008584080927313331,10.73333333
Minnesota,Scott,ScottMinnesota,0.9068009159523821,0.09226537723155832,0.0009337068160597573,0.0,0.0,0.0,112,49.5,33.666666666666664,2.6843295551394844e-05,0.004502962828746486,17.75714286
Minnesota,Stearns,StearnsMinnesota,0.8984535185262014,0.10062037690115723,0.0004566210045662101,0.00046948356807511747,0.0,0.0,151,50.5,32.5,0.00011795747322675772,0.01419835480366289,88.05882353
Minnesota,Washington,WashingtonMinnesota,0.7688938462880444,0.22927463805727696,0.0013723788319056067,0.00045913682277318635,0.0,0.0,200,59.33333333333334,37.66666666666666,0.00015241579027587258,0.0039056546258192347,14.28351648
Minnesota,Wright,WrightMinnesota,0.8812467427662272,0.11598788965427625,0.002765367579496605,0.0,0.0,0.0,140,54.0,34.0,3.613317242027215e-05,0.003237532248856385,105.4571429
Mississippi,Bolivar,BolivarMississippi,0.8678497595868522,0.1310818643447718,0.0010683760683760683,0.0,0.0,0.0,129,53.83333333333334,39.0,0.00042444821731748726,0.009044012015149537,16.75644995
Mississippi,DeSoto,DeSotoMississippi,0.7879863515479953,0.20921646846304384,0.0023405589843946014,0.0004566210045662101,0.0,0.0,159,57.16666666666666,39.5,8.65122063316121e-05,0.007423828705831463,9.868131867999999
Mississippi,Forrest,ForrestMississippi,0.8104000927772379,0.18913565466937304,0.00046425255338904386,0.0,0.0,0.0,119,54.5,36.333333333333336,0.0005607701243040442,0.010868259075797429,6.393939393999999
Mississippi,Hancock,HancockMississippi,0.8782266643562582,0.11994245670848586,0.00183087893525604,0.0,0.0,0.0,112,52.5,36.5,0.0002729257641921397,0.0025193147463889822,44.5
Mississippi,Harrison,HarrisonMississippi,0.8103325404326954,0.18460547644563866,0.0050619831216658214,0.0,0.0,0.0,119,57.5,39.0,3.844675124951942e-05,0.0035755478662053055,9.894782609
Mississippi,Hinds,HindsMississippi,0.6453489532649649,0.3537378047259027,0.0004566210045662101,0.0004566210045662101,0.0,0.0,153,63.83333333333334,45.0,0.00016821946169772256,0.009282263630089717,1.65974026
Mississippi,Jackson,JacksonMississippi,0.851784102814109,0.14271244952454384,0.005503447661347159,0.0,0.0,0.0,122,54.5,35.166666666666664,0.00011140742391221096,0.0037112598090755272,29.42857143
Mississippi,Lauderdale,LauderdaleMississippi,0.9437388447828492,0.05626115521715075,0.0,0.0,0.0,0.0,87,48.0,35.333333333333336,0.0010522765598650926,0.011898819561551434,70.07142857
Mississippi,Lee,LeeMississippi,0.9469924486277544,0.053007551372245436,0.0,0.0,0.0,0.0,87,48.33333333333334,37.16666666666666,0.0001872746851444356,0.0057704012360129215,12.4969697
Mississippi,Yalobusha,YalobushaMississippi,0.9798707169056652,0.02012928309433491,0.0,0.0,0.0,0.0,97,43.83333333333334,31.83333333333333,0.0005781301618764453,0.013296993723158242,12.64736842
Missouri,Andrew,AndrewMissouri,0.8536583727349152,0.1449754840999998,0.0013661431650849641,0.0,0.0,0.0,112,57.83333333333334,40.5,0.0,0.002935862691960253,12.47272727
Missouri,Boone,BooneMissouri,0.9086687011253101,0.09065102676584652,0.0006802721088435375,0.0,0.0,0.0,105,50.0,38.66666666666666,1.1082604190332644e-05,0.002011492660545375,5.3636363639999995
Missouri,Buchanan,BuchananMissouri,0.766824240516644,0.23134172801047026,0.0018340314728857692,0.0,0.0,0.0,141,57.5,36.333333333333336,3.433908703813928e-05,0.009992674328098531,1.117857143
Missouri,Callaway,CallawayMissouri,0.9099406871597648,0.08928049664085819,0.000778816199376947,0.0,0.0,0.0,101,50.66666666666666,39.5,2.234986478331806e-05,0.0010280937800326308,10.46666667
Missouri,Cass,CassMissouri,0.7957842053786855,0.20230249921523,0.001913295406084516,0.0,0.0,0.0,115,57.16666666666666,39.333333333333336,7.562866326337683e-05,0.0013235016071090943,53.97142857
Missouri,Cedar,CedarMissouri,0.8275219330689284,0.1720201914731961,0.00045787545787545793,0.0,0.0,0.0,101,55.0,37.833333333333336,0.0,0.0006272214091574326,0.8
Missouri,Clay,ClayMissouri,0.7776272224194337,0.21043762450289716,0.011935153077669272,0.0,0.0,0.0,147,63.66666666666666,39.66666666666666,4.400915390401204e-05,0.0018403827996223215,1.686202686
Missouri,Clinton,ClintonMissouri,0.8171484645592302,0.17759691022619792,0.005254625214571811,0.0,0.0,0.0,143,64.16666666666667,41.66666666666666,0.0,0.0012262716436945112,0.9958720329999999
Missouri,Greene,GreeneMissouri,0.8219839309329542,0.17801606906704595,0.0,0.0,0.0,0.0,93,55.16666666666666,39.0,3.4119678183195376e-05,0.000996294602949305,12.41818182
Missouri,Iron,IronMissouri,0.9458335026231124,0.05232198192493693,0.0018445154519507426,0.0,0.0,0.0,149,37.0,12.666666666666664,0.0,0.0002962962962962963,0.211330049
Missouri,Jackson,JacksonMissouri,0.6968972228460214,0.2629213763505253,0.040181400803453365,0.0,0.0,0.0,150,72.83333333333333,41.0,5.263075542203465e-05,0.0017439271931733644,7.372727273
Missouri,Jefferson,JeffersonMissouri,0.7329827581904832,0.2574306959103725,0.009586545899144148,0.0,0.0,0.0,142,63.16666666666666,40.16666666666666,8.885690040474319e-05,0.002132565609713836,2.370588235
Missouri,Lincoln,LincolnMissouri,0.8648902674291717,0.13160703993563105,0.0035026926351971765,0.0,0.0,0.0,143,59.0,40.0,1.694541880602579e-05,0.002050395675529121,20.5032967
Missouri,Monroe,MonroeMissouri,0.9538974973176636,0.045189260673204085,0.0009132420091324203,0.0,0.0,0.0,105,46.16666666666666,34.0,0.0,0.0005784359093012494,9.131868132000001
Missouri,Perry,PerryMissouri,0.8417286540784539,0.15603344141394876,0.002237904507597432,0.0,0.0,0.0,129,59.66666666666666,41.0,0.0,0.007629598662207358,1.6958041959999999
Missouri,St. Louis City,St. Louis CityMissouri,0.5713950645008359,0.4135401851435985,0.01323951393567383,0.0018252364198917087,0.0,0.0,182,68.66666666666667,47.33333333333334,0.00015690928933167708,0.002507531142973532,1.6958041959999999
Montana,Cascade,CascadeMontana,0.8994430041888979,0.09150412184240517,0.005203016120279849,0.0038498578484169274,0.0,0.0,165,48.5,25.83333333333333,2.4580291522257453e-05,0.000405574810117248,4.883333333
Montana,Fergus,FergusMontana,0.92786635726227,0.06163135963270705,0.00730593607305936,0.0031963470319634705,0.0,0.0,163,48.16666666666666,37.833333333333336,0.0,0.00018099547511312217,28.66403162
