State,County,CS,MaxAQI,x90thPercentileAQI,MedianAQI,AQI_Class_KM,Extreme_AQI,Norm_Cases,Norm_Deaths,Liklihood_Deaths,Case_Det_Class,Case_Spectral_Class
Nevada,Carson City,Carson CityNevada,162,64.0,43.0,2,0,48.1753583042274,4.01461319201895,0.0833333333333333,1,1
Nevada,Churchill,ChurchillNevada,133,60.6666666666667,43.1666666666667,2,0,688.397085650379,18.352549835334397,0.0266598308126122,2,4
Nevada,Clark,ClarkNevada,268,94.6666666666667,57.8333333333333,3,1,141.089868111645,0.0,0.0,3,5
Nevada,Douglas,DouglasNevada,205,54.8333333333333,22.0,1,1,236.84110803744,1.89472886429952,0.008,3,6
Nevada,Elko,ElkoNevada,164,45.0,22.8333333333333,1,0,208.659363588941,3.4776560598156805,0.0166666666666667,3,5
Nevada,Lyon,LyonNevada,133,61.0,42.3333333333333,2,0,240.74113879156502,6.44842336048836,0.0267857142857143,2,1
Nevada,Nye,NyeNevada,349,34.8333333333333,17.1666666666667,1,1,586.614749352624,15.9060398414486,0.027114967462038998,2,0
Nevada,Washoe,WashoeNevada,891,76.3333333333333,48.1666666666667,2,1,41.7536534446764,0.0,0.0,1,1
Nevada,White Pine,White PineNevada,115,60.5,43.3333333333333,1,0,277.201516560555,8.941984405179198,0.032258064516129,3,5
New Hampshire,Belknap,BelknapNew Hampshire,90,46.5,32.0,1,0,132.130564572696,1.63124153793452,0.0123456790123457,1,1
New Hampshire,Cheshire,CheshireNew Hampshire,154,53.6666666666667,36.1666666666667,1,0,94.6310047972662,2.6286390221462796,0.0277777777777778,1,1
New Hampshire,Coos,CoosNew Hampshire,174,57.5,43.1666666666667,1,0,22.177866489243698,0.0,0.0,3,1
New Hampshire,Grafton,GraftonNew Hampshire,101,48.0,34.6666666666667,1,0,95.6767461006163,1.11252030349554,0.0116279069767442,1,1
New Hampshire,Hillsborough,HillsboroughNew Hampshire,129,49.5,37.1666666666667,1,0,788.4419399316589,58.9892692284635,0.0748175182481752,1,0
New Hampshire,Merrimack,MerrimackNew Hampshire,105,44.6666666666667,30.0,1,0,272.142993969258,11.8897424549676,0.0436893203883495,1,6
New Hampshire,Rockingham,RockinghamNew Hampshire,126,53.8333333333333,39.1666666666667,1,0,476.48408975720594,28.731086713002302,0.0602981029810298,1,0
New Jersey,Atlantic,AtlanticNew Jersey,167,52.8333333333333,37.3333333333333,1,0,1091.51591003906,81.9205825463648,0.0750521195274496,1,0
New Jersey,Bergen,BergenNew Jersey,164,69.5,43.0,2,0,2085.9212917372,213.365772654425,0.102288506042684,1,3
New Jersey,Camden,CamdenNew Jersey,161,71.5,44.8333333333333,2,0,1454.77233642203,96.55044415178759,0.0663680781758958,1,3
New Jersey,Cumberland,CumberlandNew Jersey,136,54.8333333333333,36.8333333333333,1,0,1992.95110582035,95.6349020578223,0.0479865771812081,1,0
New Jersey,Essex,EssexNew Jersey,177,61.3333333333333,39.6666666666667,2,0,2349.3851497230803,252.949091022873,0.10766608065633199,1,3
New Jersey,Gloucester,GloucesterNew Jersey,147,64.3333333333333,39.1666666666667,2,0,890.150735848798,62.4065616041915,0.0701078582434515,1,3
New Jersey,Hudson,HudsonNew Jersey,174,66.1666666666667,41.8333333333333,2,0,2875.2615665587396,215.797058556703,0.0750530181554854,1,3
New Jersey,Hunterdon,HunterdonNew Jersey,179,61.1666666666667,38.1666666666667,2,0,869.173681967661,99.7016989491119,0.114708603145236,1,3
New Jersey,Mercer,MercerNew Jersey,187,65.8333333333333,41.3333333333333,2,0,2089.10540783278,157.308875159894,0.0752996352266806,1,3
New Jersey,Middlesex,MiddlesexNew Jersey,174,63.3333333333333,38.5,2,0,2039.2406873665302,160.230382686392,0.0785735512630015,1,3
New Jersey,Monmouth,MonmouthNew Jersey,154,55.1666666666667,36.3333333333333,1,0,1480.7811957110198,130.41475771459,0.0880715922732729,1,3
New Jersey,Morris,MorrisNew Jersey,151,54.3333333333333,35.5,1,0,1373.80678872409,162.24623611097,0.118099748409057,1,4
New Jersey,Ocean,OceanNew Jersey,161,61.6666666666667,37.5,2,0,1585.5108648750102,157.282941306288,0.0992001661992313,1,3
New Jersey,Passaic,PassaicNew Jersey,150,59.5,38.3333333333333,1,0,3366.5055218342604,236.33689764978297,0.0702024387356458,1,3
New Jersey,Union,UnionNew Jersey,141,62.1666666666667,43.0,2,0,2945.3159123631,238.34303062330503,0.0809227389234713,1,3
New Jersey,Warren,WarrenNew Jersey,123,56.5,35.8333333333333,1,0,1178.9069698956,150.094521549963,0.127316680096696,1,4
New Mexico,Bernalillo,BernalilloNew Mexico,165,77.3333333333333,50.5,3,0,320.708680780008,12.5161790019746,0.0390266299357208,3,1
New Mexico,Dona Ana,Dona AnaNew Mexico,630,89.5,53.3333333333333,3,1,438.598501340544,4.12475079630606,0.009404388714733541,3,4
New Mexico,Eddy,EddyNew Mexico,185,75.3333333333333,44.3333333333333,2,0,140.266849127609,1.7105713308245,0.0121951219512195,3,5
New Mexico,Lea,LeaNew Mexico,157,67.5,42.8333333333333,2,0,188.54650344730499,0.0,0.0,3,5
New Mexico,Luna,LunaNew Mexico,617,36.1666666666667,20.6666666666667,1,1,337.424606689443,12.653422750854098,0.0375,2,6
New Mexico,Rio Arriba,Rio ArribaNew Mexico,126,61.3333333333333,44.0,2,0,259.500012846535,2.56930705788649,0.0099009900990099,3,5
New Mexico,San Juan,San JuanNew Mexico,133,77.0,45.8333333333333,2,0,498.132853599368,19.7617684738463,0.039671682626539,1,0
New Mexico,Sandoval,SandovalNew Mexico,119,64.3333333333333,42.8333333333333,2,0,1984.5431517126801,131.496151922425,0.066260162601626,1,0
New Mexico,Santa Fe,Santa FeNew Mexico,122,61.6666666666667,43.3333333333333,1,0,159.619042551776,1.9952380318972098,0.0125,2,1
New Mexico,Taos,TaosNew Mexico,70,31.1666666666667,14.833333333333302,1,0,131.406044678055,3.05595452739663,0.0232558139534884,3,1
New Mexico,Valencia,ValenciaNew Mexico,108,65.1666666666667,43.5,2,0,161.69413728353902,2.6079699561861003,0.0161290322580645,2,1
New York,Albany,AlbanyNew York,119,55.5,37.0,1,0,691.31211825627,39.6064234417655,0.0572916666666667,1,3
New York,Chautauqua,ChautauquaNew York,140,53.8333333333333,37.0,1,0,100.07643633326201,5.5160240498648605,0.0551181102362205,1,1
New York,Dutchess,DutchessNew York,156,46.3333333333333,32.8333333333333,1,0,1431.93142499779,51.3224887668328,0.0358414431521481,1,3
New York,Erie,ErieNew York,136,61.5,41.0,2,0,798.626758187094,69.010408162821,0.0864113397846531,1,3
New York,Essex,EssexNew York,112,52.0,39.6666666666667,1,0,113.86742578283899,0.0,0.0,1,6
New York,Franklin,FranklinNew York,119,27.3333333333333,16.0,1,0,61.972731997920896,0.0,0.0,3,1
New York,Hamilton,HamiltonNew York,112,44.6666666666667,33.3333333333333,1,0,135.869565217391,0.0,0.0,2,1
New York,Herkimer,HerkimerNew York,108,42.8333333333333,32.0,1,0,264.19217534532504,4.8924476915801,0.0185185185185185,3,1
New York,Jefferson,JeffersonNew York,122,46.3333333333333,33.3333333333333,1,0,80.12090973651149,0.0,0.0,1,1
New York,Monroe,MonroeNew York,122,54.8333333333333,36.5,1,0,509.591922024347,35.8601722906022,0.0703703703703704,1,0
New York,Nassau,NassauNew York,92,47.8333333333333,23.5,1,0,3084.4026636716603,160.804879271057,0.0521348529376628,1,3
New York,Niagara,NiagaraNew York,119,49.1666666666667,35.6666666666667,1,0,591.071334712659,42.048728742695204,0.0711398544866613,1,0
New York,Oneida,OneidaNew York,79,44.3333333333333,21.1666666666667,1,0,718.0621941566701,39.3578547345313,0.0548112058465286,3,0
New York,Onondaga,OnondagaNew York,122,51.3333333333333,35.0,1,0,621.677726435743,39.9541395962895,0.064268250087321,1,0
New York,Orange,OrangeNew York,147,51.0,35.6666666666667,1,0,2787.44739439913,124.17519613446301,0.0445479962721342,1,3
New York,Oswego,OswegoNew York,115,44.8333333333333,32.8333333333333,1,0,171.612991359585,2.5613879307400698,0.0149253731343284,2,5
New York,Putnam,PutnamNew York,156,47.1666666666667,33.1666666666667,1,0,1351.70870626526,64.0764849471115,0.0474040632054176,1,4
New York,Rockland,RocklandNew York,210,54.8333333333333,36.1666666666667,1,1,4175.09492340134,204.733738708182,0.0490369063373033,1,3
New York,Saratoga,SaratogaNew York,119,45.3333333333333,32.5,1,0,239.27295824034303,6.090584391572371,0.0254545454545455,1,6
New York,Steuben,SteubenNew York,122,47.8333333333333,34.0,1,0,280.984283752189,42.986401618805,0.152985074626866,1,4
New York,Suffolk,SuffolkNew York,172,60.6666666666667,40.0,2,0,2805.5649427299604,134.159464879138,0.0478190552055423,1,3
New York,Tompkins,TompkinsNew York,122,46.6666666666667,34.5,1,0,173.223722842043,0.0,0.0,1,6
New York,Wayne,WayneNew York,136,48.5,34.8333333333333,1,0,193.509642118375,3.3363731399719705,0.0172413793103448,2,1
New York,Westchester,WestchesterNew York,169,56.5,37.0,1,0,3603.6985817142204,147.285908304445,0.0408707623472724,1,3
North Carolina,Avery,AveryNorth Carolina,149,50.0,39.8333333333333,1,0,68.3488067437489,0.0,0.0,3,1
North Carolina,Beaufort,BeaufortNorth Carolina,90,10.3333333333333,0.33333333333333304,1,0,176.61829169681198,0.0,0.0,2,5
North Carolina,Buncombe,BuncombeNorth Carolina,167,53.8333333333333,37.1666666666667,1,0,230.865535183065,15.3144633620607,0.0663349917081261,3,6
North Carolina,Caldwell,CaldwellNorth Carolina,100,53.3333333333333,39.6666666666667,1,0,528.121881768843,4.8674827812796595,0.00921658986175115,3,4
North Carolina,Carteret,CarteretNorth Carolina,93,47.8333333333333,36.6666666666667,1,0,135.304362845998,12.9546730384466,0.0957446808510638,2,5
North Carolina,Caswell,CaswellNorth Carolina,97,53.0,38.6666666666667,1,0,597.23942665015,4.42399575296408,0.007407407407407409,3,0
North Carolina,Catawba,CatawbaNorth Carolina,153,55.5,34.6666666666667,1,0,517.0760446503,8.77462378800509,0.016969696969697,3,4
North Carolina,Cumberland,CumberlandNorth Carolina,100,58.3333333333333,41.0,2,0,363.03049992697703,12.220238503289002,0.0336617405582923,3,6
North Carolina,Davidson,DavidsonNorth Carolina,93,57.1666666666667,38.3333333333333,2,0,590.063779391322,8.94940009188051,0.0151668351870576,3,0
North Carolina,Durham,DurhamNorth Carolina,119,57.5,41.5,2,0,1167.0731100383198,19.596376847658398,0.0167910447761194,3,4
North Carolina,Edgecombe,EdgecombeNorth Carolina,97,51.8333333333333,35.3333333333333,1,0,615.868821883743,17.4852346907056,0.028391167192429,3,0
North Carolina,Forsyth,ForsythNorth Carolina,126,65.6666666666667,44.0,2,0,804.875815796702,8.89365542316797,0.0110497237569061,3,4
North Carolina,Graham,GrahamNorth Carolina,112,59.8333333333333,43.1666666666667,1,0,118.46937566639,0.0,0.0,3,5
North Carolina,Granville,GranvilleNorth Carolina,100,60.3333333333333,42.8333333333333,1,0,1345.0689078967,31.434574723293,0.023370233702337,3,4
North Carolina,Guilford,GuilfordNorth Carolina,133,61.3333333333333,41.8333333333333,2,0,538.1868817180281,21.2221738207732,0.0394327222414389,3,0
North Carolina,Haywood,HaywoodNorth Carolina,199,75.1666666666667,44.1666666666667,2,0,144.42287016384,0.0,0.0,3,5
North Carolina,Johnston,JohnstonNorth Carolina,107,54.6666666666667,39.6666666666667,1,0,736.126569822155,13.853128179651199,0.0188189487345879,3,0
North Carolina,Lenoir,LenoirNorth Carolina,108,53.0,39.0,1,0,663.103898192997,19.6607624801158,0.0296495956873315,3,4
North Carolina,Lincoln,LincolnNorth Carolina,156,60.8333333333333,42.8333333333333,1,0,299.6132898236,2.3225836420434103,0.00775193798449613,3,6
North Carolina,Macon,MaconNorth Carolina,101,46.1666666666667,32.6666666666667,1,0,786.4353840147251,8.36633387249707,0.0106382978723404,3,0
North Carolina,Martin,MartinNorth Carolina,97,50.8333333333333,36.5,1,0,601.604278074866,17.825311942959,0.0296296296296296,3,0
North Carolina,Mecklenburg,MecklenburgNorth Carolina,154,70.0,44.6666666666667,2,0,1038.76594533645,13.5091808392984,0.0130050286110629,3,4
North Carolina,Montgomery,MontgomeryNorth Carolina,97,52.6666666666667,38.6666666666667,1,0,1166.59919773304,25.760865565082998,0.0220820189274448,3,4
North Carolina,New Hanover,New HanoverNorth Carolina,93,50.0,33.1666666666667,1,0,434.165127754582,2.13244168838203,0.0049115913555992105,3,6
North Carolina,Person,PersonNorth Carolina,110,50.8333333333333,36.5,1,0,270.954672068878,2.5322866548493304,0.009345794392523359,3,6
North Carolina,Pitt,PittNorth Carolina,100,53.3333333333333,38.0,1,0,392.271857122307,3.87292383618639,0.00987306064880113,3,6
North Carolina,Rockingham,RockinghamNorth Carolina,112,56.6666666666667,40.1666666666667,1,0,257.114602790902,2.19756070761455,0.00854700854700855,3,6
North Carolina,Rowan,RowanNorth Carolina,122,57.3333333333333,40.3333333333333,1,0,863.5493496987781,29.559146444457003,0.0342298288508557,2,4
North Carolina,Swain,SwainNorth Carolina,174,55.0,37.5,1,0,406.418611169505,0.0,0.0,3,4
North Carolina,Union,UnionNorth Carolina,122,66.3333333333333,44.0,2,0,525.725530415786,10.005878453591501,0.0190325138778747,3,4
North Carolina,Wake,WakeNorth Carolina,135,62.5,45.3333333333333,2,0,476.541271010586,4.22752731927096,0.00887127217818045,3,4
North Carolina,Yancey,YanceyNorth Carolina,115,64.0,44.6666666666667,2,0,243.51098566605802,0.0,0.0,3,5
North Dakota,Billings,BillingsNorth Dakota,154,48.5,35.5,1,0,107.758620689655,0.0,0.0,1,1
North Dakota,Burke,BurkeNorth Dakota,179,48.0,33.6666666666667,1,0,236.40661938534302,0.0,0.0,1,6
North Dakota,Burleigh,BurleighNorth Dakota,198,49.3333333333333,33.5,1,0,279.212766402443,0.0,0.0,2,5
North Dakota,Cass,CassNorth Dakota,156,52.3333333333333,35.3333333333333,1,0,1242.2838233758198,36.279085107435606,0.0292035398230088,1,0
North Dakota,Dunn,DunnNorth Dakota,155,48.8333333333333,34.6666666666667,1,0,316.455696202532,0.0,0.0,1,4
North Dakota,McKenzie,McKenzieNorth Dakota,205,49.1666666666667,35.0,1,1,179.71246006389802,0.0,0.0,2,1
North Dakota,Mercer,MercerNorth Dakota,157,50.1666666666667,34.5,1,0,85.5014046659338,0.0,0.0,1,1
North Dakota,Oliver,OliverNorth Dakota,162,51.3333333333333,34.8333333333333,1,0,102.092904543134,0.0,0.0,2,1
North Dakota,Williams,WilliamsNorth Dakota,178,55.3333333333333,35.3333333333333,1,0,98.43305222272471,0.0,0.0,2,1
Ohio,Adams,AdamsOhio,85,40.0,23.3333333333333,1,0,75.8177485739043,3.61036897970973,0.0476190476190476,2,5
Ohio,Allen,AllenOhio,122,56.8333333333333,36.5,1,0,290.177917167395,37.1271409170404,0.127946127946128,1,6
Ohio,Ashtabula,AshtabulaOhio,143,51.5,32.0,1,0,432.94495120371005,44.2200306455096,0.10213776722090302,1,0
Ohio,Belmont,BelmontOhio,100,34.5,13.333333333333302,1,0,796.9435572933771,31.3404769722114,0.0393258426966292,1,0
Ohio,Butler,ButlerOhio,147,72.0,42.1666666666667,2,0,377.93565697641,11.4842326705539,0.0303867403314917,3,6
Ohio,Clark,ClarkOhio,140,65.6666666666667,43.3333333333333,2,0,551.151152644258,5.966453614552179,0.0108254397834912,3,0
Ohio,Clermont,ClermontOhio,140,63.6666666666667,43.1666666666667,2,0,172.45722479508598,2.90658244036662,0.0168539325842697,3,5
Ohio,Clinton,ClintonOhio,143,63.6666666666667,42.5,2,0,147.731605032406,2.3827678231033196,0.0161290322580645,3,1
Ohio,Columbiana,ColumbianaOhio,59,15.166666666666698,2.5,1,0,1186.65528105768,58.8910809457908,0.0496277915632754,1,0
Ohio,Cuyahoga,CuyahogaOhio,200,74.3333333333333,47.5,3,0,567.821147269147,29.471966006840102,0.0519036075859119,3,0
Ohio,Delaware,DelawareOhio,112,54.8333333333333,39.8333333333333,1,0,247.637168522352,7.17096047844648,0.028957528957528997,3,1
Ohio,Fayette,FayetteOhio,122,50.1666666666667,36.5,1,0,161.262050832603,0.0,0.0,1,6
Ohio,Franklin,FranklinOhio,126,64.8333333333333,43.8333333333333,2,0,709.167074233951,30.6814626248143,0.043264082244592,3,0
Ohio,Geauga,GeaugaOhio,140,70.6666666666667,42.6666666666667,2,0,416.448654016594,44.8483165864024,0.10769230769230802,1,6
Ohio,Greene,GreeneOhio,122,60.3333333333333,41.5,2,0,131.409933880677,5.327429751919349,0.0405405405405405,3,5
Ohio,Hamilton,HamiltonOhio,159,76.1666666666667,51.5,3,0,639.042512719074,24.2209834453248,0.0379019908116386,2,0
Ohio,Jefferson,JeffersonOhio,150,68.5,49.0,2,0,122.46460007654,3.06161500191351,0.025,1,1
Ohio,Knox,KnoxOhio,119,58.0,40.1666666666667,1,0,62.5782227784731,1.60456981483264,0.0256410256410256,2,1
Ohio,Lake,LakeOhio,157,65.8333333333333,39.6666666666667,2,0,192.483999495979,7.386519168017241,0.0383747178329571,3,1
Ohio,Lawrence,LawrenceOhio,159,55.8333333333333,38.8333333333333,1,0,109.311672804938,1.68171804315289,0.0153846153846154,2,1
Ohio,Licking,LickingOhio,108,55.0,41.0,1,0,235.21163392927798,6.21953839716841,0.0264423076923077,3,5
Ohio,Lorain,LorainOhio,115,54.0,35.6666666666667,1,0,310.48984452915,21.624552581552,0.0696465696465697,3,6
Ohio,Lucas,LucasOhio,151,64.0,41.0,2,0,613.519848347605,70.2699674096762,0.114535768645358,1,4
Ohio,Madison,MadisonOhio,112,58.6666666666667,42.0,1,0,420.29017907044295,17.8846884710827,0.0425531914893617,1,0
Ohio,Mahoning,MahoningOhio,114,58.1666666666667,38.5,1,0,766.126034729298,99.70133328668942,0.13013698630137,1,3
Ohio,Medina,MedinaOhio,105,58.8333333333333,40.3333333333333,2,0,273.163241462953,17.802899647280103,0.065173116089613,3,5
Ohio,Miami,MiamiOhio,140,59.0,41.0,1,0,413.134306037182,28.9754830026078,0.0701357466063348,1,0
Ohio,Montgomery,MontgomeryOhio,129,65.0,42.8333333333333,2,0,335.535756939703,4.70201453110571,0.0140134529147982,3,6
Ohio,Morgan,MorganOhio,156,22.0,2.5,1,0,62.03473945409429,0.0,0.0,2,1
Ohio,Noble,NobleOhio,112,51.6666666666667,37.0,1,0,76.2617859123683,0.0,0.0,2,1
Ohio,Portage,PortageOhio,100,53.6666666666667,37.1666666666667,1,0,257.284601085766,35.6997771841493,0.13875598086124402,1,6
Ohio,Preble,PrebleOhio,119,60.5,41.1666666666667,2,0,161.44024264957702,4.89212856513869,0.0303030303030303,2,1
Ohio,Scioto,SciotoOhio,129,39.3333333333333,15.333333333333302,1,0,47.7998778447566,0.0,0.0,2,1
Ohio,Stark,StarkOhio,119,66.3333333333333,42.6666666666667,2,0,283.859408644221,30.2207735438714,0.10646387832699601,3,1
Ohio,Summit,SummitOhio,135,62.8333333333333,41.6666666666667,2,0,363.94689221885596,37.89188060175999,0.10411376333163999,3,6
Ohio,Trumbull,TrumbullOhio,133,61.1666666666667,40.6666666666667,2,0,435.915827330862,31.317243678462802,0.0718424101969872,3,6
Ohio,Warren,WarrenOhio,136,67.3333333333333,44.6666666666667,2,0,322.67414600046004,8.95133033818979,0.0277410832232497,3,6
Ohio,Washington,WashingtonOhio,115,54.8333333333333,40.5,1,0,211.981105306204,33.3828512293235,0.15748031496063,1,6
Ohio,Wood,WoodOhio,115,55.5,39.1666666666667,1,0,293.539830450171,38.985758731663296,0.1328125,1,6
Oklahoma,Adair,AdairOklahoma,198,55.5,39.5,1,0,518.158060737136,18.022889069117802,0.0347826086956522,1,0
Oklahoma,Canadian,CanadianOklahoma,150,57.8333333333333,36.8333333333333,1,0,194.86736881852403,2.0228446590158202,0.0103806228373702,2,5
Oklahoma,Cleveland,ClevelandOklahoma,121,63.5,43.0,2,0,320.758835832036,14.083812769793001,0.0439077936333699,2,1
Oklahoma,Comanche,ComancheOklahoma,122,60.0,41.1666666666667,2,0,337.89099702689,4.14082104199621,0.0122549019607843,1,6
Oklahoma,Creek,CreekOklahoma,115,49.8333333333333,37.1666666666667,1,0,205.53116523587101,9.78719834456531,0.0476190476190476,2,1
Oklahoma,Dewey,DeweyOklahoma,134,61.3333333333333,41.0,2,0,102.22858311183799,0.0,0.0,1,1
Oklahoma,Kay,KayOklahoma,126,60.5,43.6666666666667,2,0,225.09072534337798,16.0779089530984,0.0714285714285714,2,1
Oklahoma,Mayes,MayesOklahoma,140,48.8333333333333,35.6666666666667,1,0,199.513381995134,12.165450121654501,0.0609756097560976,2,5
Oklahoma,Muskogee,MuskogeeOklahoma,196,41.1666666666667,16.8333333333333,1,0,180.890333397062,16.1771842875421,0.0894308943089431,3,5
Oklahoma,Oklahoma,OklahomaOklahoma,147,68.8333333333333,44.5,2,0,379.843347537226,8.778155935162031,0.0231099372730274,2,6
Oklahoma,Ottawa,OttawaOklahoma,118,58.8333333333333,41.1666666666667,2,0,234.523082854114,6.4252899412086,0.0273972602739726,2,1
Oklahoma,Pittsburg,PittsburgOklahoma,108,58.6666666666667,40.5,1,0,132.86296788381398,6.872222476748981,0.0517241379310345,2,6
Oklahoma,Sequoyah,SequoyahOklahoma,93,51.5,35.8333333333333,1,0,96.2255526955183,7.21691645216387,0.075,2,1
Oklahoma,Tulsa,TulsaOklahoma,192,67.6666666666667,46.1666666666667,2,0,543.932026914199,10.283139335003199,0.0189051918735892,3,4
Oregon,Baker,BakerOregon,170,52.8333333333333,22.5,1,0,24.8077400148846,0.0,0.0,2,1
Oregon,Benton,BentonOregon,153,42.1666666666667,15.5,1,0,90.27113580432659,5.37328189311468,0.0595238095238095,3,1
Oregon,Clackamas,ClackamasOregon,212,55.0,31.5,1,1,179.584731232678,5.7390593203519,0.0319573901464714,2,5
Oregon,Columbia,ColumbiaOregon,154,41.6666666666667,25.3333333333333,1,0,57.302211865378,0.0,0.0,2,1
Oregon,Crook,CrookOregon,199,65.0,23.3333333333333,2,0,40.976889034584495,0.0,0.0,1,1
Oregon,Deschutes,DeschutesOregon,365,56.6666666666667,24.1666666666667,1,1,92.56823746029181,0.0,0.0,3,1
Oregon,Douglas,DouglasOregon,166,48.8333333333333,20.0,1,0,37.844656694899996,0.0,0.0,2,1
Oregon,Grant,GrantOregon,169,60.3333333333333,28.8333333333333,2,0,13.890818169190199,0.0,0.0,1,1
Oregon,Harney,HarneyOregon,169,66.8333333333333,27.1666666666667,2,0,13.526308670363901,0.0,0.0,1,1
Oregon,Jackson,JacksonOregon,356,86.1666666666667,39.6666666666667,2,1,52.954594829459,0.0,0.0,2,1
Oregon,Josephine,JosephineOregon,333,73.5,27.6666666666667,2,1,37.719889812200705,1.14302696400608,0.0303030303030303,2,1
Oregon,Klamath,KlamathOregon,254,85.1666666666667,30.8333333333333,2,1,180.251472786424,0.0,0.0,2,5
Oregon,Lake,LakeOregon,180,65.3333333333333,21.0,2,0,241.453806074469,0.0,0.0,2,6
Oregon,Lane,LaneOregon,380,75.5,37.8333333333333,2,1,43.186142744597205,0.785202595356312,0.0181818181818182,2,1
Oregon,Linn,LinnOregon,179,55.6666666666667,23.8333333333333,1,0,116.37854627010599,6.93646964523811,0.0596026490066225,1,1
Oregon,Marion,MarionOregon,170,55.1666666666667,31.1666666666667,1,0,442.472787492309,13.2253074883991,0.0298895386614685,3,6
Oregon,Multnomah,MultnomahOregon,163,51.8333333333333,33.1666666666667,1,0,275.448880796698,8.488598827589179,0.0308173291648057,2,5
Oregon,Umatilla,UmatillaOregon,229,58.6666666666667,35.3333333333333,2,1,683.771648492623,5.13149454778704,0.0075046904315197,3,4
Oregon,Union,UnionOregon,196,56.3333333333333,22.6666666666667,1,0,1274.4550027948599,3.7264766163592298,0.00292397660818713,2,0
Oregon,Wallowa,WallowaOregon,176,51.8333333333333,19.0,1,0,138.73473917869,0.0,0.0,2,5
Oregon,Wasco,WascoOregon,253,53.5,26.3333333333333,1,1,273.592684206581,7.4956899782625,0.0273972602739726,3,6
Oregon,Washington,WashingtonOregon,169,57.8333333333333,32.5,1,0,229.225122674504,3.32451229404646,0.0145032632342277,2,5
Pennsylvania,Adams,AdamsPennsylvania,129,62.3333333333333,41.8333333333333,2,0,331.03903542408904,11.649467522255302,0.0351906158357771,3,6
Pennsylvania,Allegheny,AlleghenyPennsylvania,175,88.3333333333333,53.3333333333333,3,0,236.011002882295,15.048785201205499,0.0637630662020906,2,6
Pennsylvania,Armstrong,ArmstrongPennsylvania,143,62.1666666666667,42.8333333333333,2,0,117.401714682938,9.268556422337221,0.0789473684210526,1,6
Pennsylvania,Beaver,BeaverPennsylvania,136,68.1666666666667,45.6666666666667,2,0,413.59368995113704,50.6316759084726,0.122418879056047,1,0
Pennsylvania,Berks,BerksPennsylvania,165,69.8333333333333,44.1666666666667,2,0,1082.47618504905,83.3404564492692,0.076990568107041,1,3
Pennsylvania,Blair,BlairPennsylvania,132,61.1666666666667,41.6666666666667,2,0,59.0992292475519,0.820822628438221,0.0138888888888889,3,1
Pennsylvania,Bradford,BradfordPennsylvania,97,49.0,34.6666666666667,1,0,96.1490642043665,8.288712431410909,0.0862068965517241,1,1
Pennsylvania,Bucks,BucksPennsylvania,172,66.0,38.1666666666667,2,0,919.509128241043,89.770321676986,0.09762852691708501,1,3
Pennsylvania,Cambria,CambriaPennsylvania,108,63.1666666666667,43.3333333333333,2,0,63.75199705051,2.30428905001843,0.036144578313253004,3,1
Pennsylvania,Centre,CentrePennsylvania,122,61.6666666666667,42.3333333333333,2,0,126.24318748652901,4.310742987344891,0.0341463414634146,2,1
Pennsylvania,Chester,ChesterPennsylvania,166,67.3333333333333,44.0,2,0,710.681557137388,61.525098621114,0.0865719646207451,1,0
Pennsylvania,Clearfield,ClearfieldPennsylvania,119,48.1666666666667,35.0,1,0,90.8460034067251,0.0,0.0,2,1
Pennsylvania,Cumberland,CumberlandPennsylvania,150,62.6666666666667,39.0,2,0,337.84583810238,25.2595019141966,0.0747663551401869,1,6
Pennsylvania,Dauphin,DauphinPennsylvania,158,67.8333333333333,43.5,2,0,739.851742190953,47.7903262318585,0.0645944633317144,3,0
Pennsylvania,Delaware,DelawarePennsylvania,150,70.1666666666667,47.1666666666667,2,0,1275.7015034927401,115.57185128461201,0.0905947441217151,1,3
Pennsylvania,Elk,ElkPennsylvania,126,47.8333333333333,35.5,1,0,50.150451354062206,3.3433634236041496,0.0666666666666667,2,1
Pennsylvania,Erie,EriePennsylvania,129,58.0,39.3333333333333,2,0,229.86119349863603,4.448926325780049,0.0193548387096774,3,6
Pennsylvania,Franklin,FranklinPennsylvania,87,46.1666666666667,34.3333333333333,1,0,606.345991343443,27.737103859327696,0.0457446808510638,1,0
Pennsylvania,Greene,GreenePennsylvania,115,52.8333333333333,37.0,1,0,113.156514779345,2.75991499461817,0.024390243902439,2,1
Pennsylvania,Indiana,IndianaPennsylvania,136,56.3333333333333,38.3333333333333,1,0,132.028118420896,7.136655049778169,0.054054054054054,1,6
Pennsylvania,Lackawanna,LackawannaPennsylvania,129,59.8333333333333,40.0,2,0,814.1209687419521,96.81696347663521,0.11892208553017,1,3
Pennsylvania,Lancaster,LancasterPennsylvania,157,75.8333333333333,48.8333333333333,3,0,817.99591002045,65.4176836642698,0.0799731182795699,3,3
Pennsylvania,Lawrence,LawrencePennsylvania,119,48.3333333333333,33.0,1,0,120.45093086350501,10.5248386191412,0.087378640776699,3,1
Pennsylvania,Lebanon,LebanonPennsylvania,142,70.0,46.0,2,0,952.0921343084641,30.3258976113066,0.0318518518518519,3,3
Pennsylvania,Lehigh,LehighPennsylvania,129,59.5,37.8333333333333,2,0,1152.9359522146199,80.4185011291083,0.0697510568341945,1,4
